"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"JOHNSTON ","135  TRAILS END DRIVE , SELMA , NC","10","1","2015",-78.2594529,35.52719
"JOHNSTON ","8694  BROGDEN ROAD , SMITHFIELD , NC","2","22","2012",-78.229736,35.412278
"JOHNSTON ","3165  GRABTOWN ROAD  , SMITHFIELD , NC","12","9","2013",-78.2435455,35.4077729
"JOHNSTON ","58  DAIL STREET , SMITHFIELD , NC","5","26","2015",-78.323618,35.514021
"JOHNSTON ","90  SUNRISE RIDGE DRIVE , WILLOW SPRINGS , NC","12","13","2014",-78.650891,35.551861
"JONES ","303  TYNDALL LANE , MAYSVILLE , NC","8","11","2014",-77.349078,34.944878
"JONES ","8270 WEST 41 HIGHWAY  , RICHLANDS , NC","5","6","2009",-77.6600527,34.9891776
"LEE ","1386  BUCKHORN ROAD  , SANFORD , NC","5","27","2009",-79.027271,35.4849699
"LEE ","2000  BROADWAY ROAD  , SANFORD , NC","6","2","2009",-79.0929149,35.4638279
"LEE ","1382  BUCKHORN ROAD  , SANFORD , NC","11","10","2010",-79.025372,35.484764
"LEE ","555  KEY ROAD , SANFORD , NC","10","17","2014",-79.2577655,35.3523329
"LEE ","1205  Broadway ROAD , SANFORD , NC","1","13","2016",-79.126654,35.463088
"LENOIR ","2660 SOUTH NC 11 HIGHWAY  , DEEP RUN , NC","1","11","2010",-77.696063,35.1637305
"LENOIR ","2423  BURNCOAT ROAD  , DEEP RUN , NC","3","14","2010",-77.765724,35.145366
"LENOIR ","4501  TYLER ROAD  , KINSTON , NC","5","13","2009",-77.6378639,35.269791
"LENOIR ","1055  IRENE LANE  , KINSTON , NC","1","11","2010",-77.648982,35.193841
"LENOIR ","2479  FORREST DRIVE  , KINSTON , NC","5","20","2010",-77.665086,35.285823
"LENOIR ","979  WILL BAKER ROAD  , KINSTON , NC","11","29","2010",-77.584807,35.2203329
"LENOIR ","530  JOE NUNN ROAD , KINSTON , NC","5","2","2014",-77.637229,35.207824
"LINCOLN ","5600  AMERICAS WAY  , CHARLOTTE , NC","9","25","2013",-81.0122006,35.2888994
"LINCOLN ","3371 JAH LN , IRON STATION , NC","4","4","2004",-81.168137,35.461094
"LINCOLN ","3345 HARMON ROAD , LINCOLNTON , NC","6","26","2008",-81.331915,35.46839
"LINCOLN ","2120 UNDERWOOD LANE , LINCOLNTON , NC","7","1","2008",-81.3071635,35.4743045
"LINCOLN ","2905  STARTOWN ROAD  , LINCOLNTON , NC","8","13","2010",-81.264463,35.5348029
"LINCOLN ","320  ASPEN STREET  , LINCOLNTON , NC","1","12","2012",-81.257505,35.473518
"LINCOLN ","578  CALVARY CHURCH ROAD , LINCOLNTON , NC","1","24","2012",-81.2736377,35.4553362
"LINCOLN ","4527  HUNTER RHYNE ROAD  , LINCOLNTON , NC","11","8","2012",-81.123596,35.505336
"LINCOLN ","702  MAUNEY DRIVE , LINCOLNTON , NC","4","8","2014",-81.2589525,35.485482
"LINCOLN ","3183  LOOMIS STREET , LINCOLNTON , NC","11","17","2015",-81.193987,35.418164
"MACON ","1729 CRAWFORD RD , FRANKLIN , NC","3","25","2004",-83.486475,35.147629
"MACON ","258 GREEN KNOB RD , FRANKLIN , NC","10","6","2004",-83.4138488,35.1761134
"MACON ","36  RALPH TAYLOR ROAD  , FRANKLIN , NC","6","25","2010",-83.3031309,35.168012
"MACON ","1111  LAKEEMORY ROAD  , FRANKLIN , NC","11","8","2010",-83.369077,35.207569
"MACON ","323  EAST ROGERS ROAD  , FRANKLIN , NC","1","19","2011",-83.3533841,35.1802011
"MACON ","36  RALPH TAYLOR ROAD  , FRANKLIN , NC","3","31","2011",-83.3031309,35.168012
"MACON ","400  ORCHARD VIEW DRIVE H , FRANKLIN , NC","6","23","2011",-83.396383,35.162631
"MADISON ","88 STACEY LN 8 , MARS HILL , NC","2","6","2006",-82.5396553,35.8361365
"MADISON ","95 BIG BROWN ROAD , MARS HILL , NC","5","31","2007",-82.5750431,35.8176885
"MADISON ","160 TILSON BRANCH , MARSHALL , NC","4","2","2004",-82.6890456,35.9590058
"MADISON ","248 UPPER BRUSH CREEK , MARSHALL , NC","5","20","2004",-82.707076,35.839512
"MADISON ","88 INDIGO BUNTING LN , MARSHALL , NC","5","20","2004",-82.6840251,35.7973284
"MADISON ","967 HENRY NAVES RD , MARSHALL , NC","10","12","2004",-82.6789147,35.7683872
"MADISON ","351 CODY RD , MARSHALL , NC","1","4","2005",-82.625429,35.830857
"MADISON ","1110 UPPER PAW PAW , MARSHALL , NC","2","6","2005",-82.752994,35.7993966
"MADISON ","967 HENRY NAVES RD , MARSHALL , NC","4","14","2005",-82.6789147,35.7683872
"MADISON ","4287 BAILEY BRANCH RD , MARSHALL , NC","8","31","2005",-82.7066596,35.7512149
"MADISON ","157 GERALD DRIVE , MARSHALL , NC","9","27","2007",-82.6149131,35.8561861
"MADISON ","687 BIG CREEK ROAD , MARSHALL , NC","4","26","2008",-82.641563,36.01423
"MADISON ","7467 HIGHWAY 212 , MARSHALL , NC","4","26","2008",-82.691193,35.9889579
"MADISON ","353  CODY ROAD  , MARSHALL , NC","2","9","2010",-82.6250139,35.829941
"MADISON ","4824  RECTOR CORNER ROAD , MARSHALL , NC","2","20","2012",-82.691074,35.748622
"MADISON ","412  SAGEWOOD DRIVE  , MARSHALL , NC","6","10","2013",-82.6482231,35.7590282
"MARTIN ","4181 PRISON CAMP ROAD , WILLIAMSTON , NC","1","29","2007",-77.1285209,35.808112
"MCDOWELL ","210 ROBY CONLEY RD , MARION , NC","1","5","2004",-82.0319267,35.6837038
"MCDOWELL ","1092 DEACON DR , MARION , NC","2","12","2004",-81.93859,35.659208
"MCDOWELL ","84 WOODY MCKINNEY DR , MARION , NC","2","17","2004",-82.1057368,35.6806286
"MCDOWELL ","36 RIDGE ST , MARION , NC","3","31","2004",-81.992535,35.676728
"MCDOWELL ","1444 JACK TOWN RD , MARION , NC","4","5","2004",-81.9575037,35.6684746
"MCDOWELL ","406 WHITE PINE DR , MARION , NC","4","22","2004",-81.9886546,35.5851932
"MCDOWELL ","6333 OLD LINVILLE RD , MARION , NC","4","25","2004",-81.9538434,35.8610952
"MCDOWELL ","4281 US 221 S HWY , MARION , NC","4","27","2004",-81.9851268,35.6410204
"MCDOWELL ","181 CABORET DR , MARION , NC","5","5","2004",-82.0092745,35.6840131
"MCDOWELL ","130 MOONLIGHT DR , MARION , NC","6","8","2004",-82.0428387,35.7847807
"MCDOWELL ","999 MARLOWE RD , MARION , NC","8","4","2004",-81.9430336,35.6329529
"MCDOWELL ","1267 JACKTOWN RD , MARION , NC","8","26","2004",-81.9581986,35.6706361
"MCDOWELL ","140 ASHWORTH RD , MARION , NC","9","2","2004",-82.0044842,35.6383383
"MCDOWELL ","4842 HIGHWAY 221 S , MARION , NC","9","16","2004",-81.9862623,35.6330001
"MCDOWELL ","85 MORGAN RD , MARION , NC","9","22","2004",-82.0573978,35.6358166
"MCDOWELL ","99 5TH ST , MARION , NC","9","23","2004",-81.9958653,35.6942179
"MCDOWELL ","1947 CLEAR CREEK RD , MARION , NC","10","16","2004",-82.1007753,35.704921
"MCDOWELL ","910 ROBY CONLEY RD , MARION , NC","12","6","2004",-82.0375964,35.691057
"MCDOWELL ","87 REID ST , MARION , NC","12","30","2004",-82.0174193,35.6655579
"MCDOWELL ","1 HABITAT DR , MARION , NC","1","10","2005",-81.9922586,35.6965001
"MCDOWELL ","444 FINLEY RD , MARION , NC","1","19","2005",-82.0198777,35.6827152
"MCDOWELL ","41 JACK RABBIT DR , MARION , NC","2","22","2005",-82.0576795,35.6262638
"MCDOWELL ","41 GROVE ST , MARION , NC","2","25","2005",-82.0232398,35.6838558
"MCDOWELL ","44 MADAC DR , MARION , NC","3","15","2005",-82.0744149,35.6553228
"MCDOWELL ","120 LEE DR , MARION , NC","4","4","2005",-82.0623722,35.6503376
"MCDOWELL ","170 CARSON ST 2 , MARION , NC","4","29","2005",-82.0172225,35.6796645
"MCDOWELL ","1717 GOOSE CREEK RD , MARION , NC","5","10","2005",-82.0263864,35.6250573
"MCDOWELL ","52 QUAIL HOLLOW DR , MARION , NC","6","29","2005",-82.037234,35.6287492
"MCDOWELL ","503 TUNNEL RD , MARION , NC","7","6","2005",-81.9811481,35.6864381
"MCDOWELL ","103 GREEN ACRES RD , MARION , NC","10","4","2005",-82.037304,35.7874375
"MCDOWELL ","128 ARBUTTUS DR , MARION , NC","10","13","2005",-81.9967301,35.5870244
"MCDOWELL ","95 LAMAR ST , MARION , NC","11","10","2005",-81.9972148,35.6943103
"MCDOWELL ","5645 US 221 N HWY , MARION , NC","1","12","2006",-82.0445328,35.7523709
"MCDOWELL ","89 MOONLIGHT DR , MARION , NC","1","24","2006",-82.0430362,35.7842314
"MCDOWELL ","205 HIGHLAND DR A , MARION , NC","3","23","2006",-82.0012315,35.6920966
"MCDOWELL ","195 PROCTORS KNOB ROAD , MARION , NC","4","5","2006",-81.969689,35.6704363
"MCDOWELL ","892 ROCKHOUSE ROAD , MARION , NC","4","20","2006",-82.0137986,35.571872
"MCDOWELL ","124 SEAGLE STREET , MARION , NC","4","26","2006",-81.9863794,35.6915477
"MCDOWELL ","151 SEAGLE STREET , MARION , NC","4","26","2006",-81.9859954,35.6917401
"MCDOWELL ","199 HARVEY'S MHP , MARION , NC","6","15","2006",-82.0092745,35.6840131
"MCDOWELL ","50 EAST SECOND STREET , MARION , NC","8","3","2006",-81.9909906,35.6798008
"MCDOWELL ","612 MOODYTOWN ROAD , MARION , NC","9","18","2007",-81.9835069,35.6775151
"MCDOWELL ","26 REID STREET , MARION , NC","10","4","2007",-82.0174377,35.6663765
"MCDOWELL ","1407 TATE STREET , MARION , NC","11","7","2007",-82.0239218,35.6746094
"MCDOWELL ","647 CHEROKEE WAY , MARION , NC","6","23","2008",-82.0353559,35.6392161
"MCDOWELL ","77 OAK PINE CT , NEBO , NC","6","28","2004",-81.8849323,35.6592279
"MCDOWELL ","500 SOUTH CREEK RD LOT 6 , NEBO , NC","8","26","2004",-81.9054131,35.6999934
"MCDOWELL ","175 RAMSEY DR , NEBO , NC","1","13","2005",-81.9437775,35.7274391
"MCDOWELL ","89 ROSE DR , NEBO , NC","4","4","2005",-81.9101805,35.7132386
"MCDOWELL ","895 126 HWY , NEBO , NC","5","10","2005",-81.9288084,35.7228505
"MCDOWELL ","52 ARCHWAY DR , NEBO , NC","1","4","2006",-81.9063321,35.6666331
"MCDOWELL ","182 LONESOME PINE DR , NEBO , NC","1","17","2006",-81.9213992,35.7234712
"MCDOWELL ","288 JOHN SWOFFORD ROAD , NEBO , NC","7","21","2006",-81.9306446,35.7150548
"MCDOWELL ","350 CHESTNUT OAK FOREST DRIVE , NEBO , NC","8","26","2007",-81.8911702,35.6634969
"MCDOWELL ","110  GINGER SNAP LANE  , NEBO , NC","8","18","2011",-81.856408,35.5897198
"MCDOWELL ","515 FOX RD , OLD FORT , NC","10","13","2004",-82.1598546,35.6058021
"MCDOWELL ","45 OLD FORT DR , OLD FORT , NC","12","29","2004",-82.1898302,35.6280551
"MCDOWELL ","130 CAMP CREEK RD , OLD FORT , NC","3","10","2005",-82.1597237,35.5543614
"MCDOWELL ","155 OBIE MOORE RD , OLD FORT , NC","8","22","2005",-82.1806697,35.6290093
"MCDOWELL ","353 VERNON BRADLEY RD , OLD FORT , NC","8","23","2005",-82.1230283,35.6564734
"MCDOWELL ","26 HOGAN DR , OLD FORT , NC","12","1","2005",-82.1510359,35.6025637
"MCDOWELL ","353 DAVISTOWN CHURCH RD , OLD FORT , NC","2","8","2006",-82.158426,35.5647784
"MCDOWELL ","353 VERNON BRADLEY ROAD , OLD FORT , NC","5","11","2006",-82.1230283,35.6564734
"MCDOWELL ","1001 LACKEY TOWN ROAD , OLD FORT , NC","12","31","2008",-82.1613429,35.62562
"MECKLENBURG ","8322 KNIGHTS BRIDGE RD , CHARLOTTE , NC","7","18","2005",-80.872161,35.114146
"MECKLENBURG ","8322 KNIGHTS BRIDGE RD , CHARLOTTE , NC","8","16","2005",-80.872161,35.114146
"MECKLENBURG ","12827 ATKINS CIR 201 , CHARLOTTE , NC","8","24","2005",-80.8505855,35.0664695
"MECKLENBURG ","6616 RAEFIELD DR 3 , CHARLOTTE , NC","10","18","2005",-80.83179,35.086016
"MECKLENBURG ","1220 PRESSLEY ROAD 12 , CHARLOTTE , NC","8","25","2008",-80.8945339,35.193679
"MECKLENBURG ","10416  JOHN PRICE ROAD 8C , CHARLOTTE , NC","2","7","2012",-80.954192,35.124678
"MECKLENBURG ","2214  LAKEVIEW LANE , CHARLOTTE , NC","10","7","2015",-80.969253,35.319369
"MECKLENBURG ","10621  Mount Holly ROAD , CHARLOTTE , NC","2","24","2016",-80.980248,35.298592
"MECKLENBURG ","20741 LAGOONA DR , CORNELIUS , NC","10","10","2005",-80.904649,35.485175
"MECKLENBURG ","21329 PINE STREET , CORNELIUS , NC","1","9","2008",-80.859802,35.483856
"MECKLENBURG ","7535  HOLLY GROVE COURT  , GIRARD , NC","9","19","2013",-79.0192997,35.7595731
"MECKLENBURG ","7844  MCWHIRTER DRIVE , MINT HILL , NC","4","4","2011",-80.643784,35.178194
"MISSOULA ","355 COLORADO ST 10 , EAST MISSOULA , NC","12","15","2005",-79.0192997,35.7595731
"MITCHELL ","25 BROAD BRANCH RD , BAKERSVILLE , NC","2","11","2004",-82.198807,36.092232
"MITCHELL ","129 WILSON RD , BAKERSVILLE , NC","2","12","2004",-82.136199,35.971693
"MITCHELL ","318 MINE CREEK ROAD , BAKERSVILLE , NC","8","8","2006",-82.161916,35.989687
"MITCHELL ","296 CRABTREE ACRES RD , SPRUCE PINE , NC","11","15","2004",-82.14033,35.90334
"MITCHELL ","32  DUNCAN STREET  , SPRUCE PINE , NC","3","17","2011",-82.053926,35.909032
"MITCHELL ","378  TWIN OAKS ROAD  , SPRUCE PINE , NC","3","4","2013",-82.139043,35.90055
"MONTGOMERY ","407  BLAKE STREET  , BISCOE , NC","1","25","2010",-79.7720184,35.3538402
"MONTGOMERY ","112  RICHARDSON ROAD , CANDOR , NC","8","11","2015",-79.8361663,35.2751415
"MONTGOMERY ","149 COLUMBUS DR , MOUNT GILEAD , NC","4","26","2005",-79.973853,35.244426
"MONTGOMERY ","140 E BANK STREET , STAR , NC","11","9","2015",-79.782302,35.401191
"MONTGOMERY ","1052 N MAIN STREET , TROY , NC","3","15","2015",-79.884477,35.37886
"MOORE ","103  HALL LANE  , BENNETT , NC","1","22","2014",-79.5049417,35.502773
"MOORE ","648  STANTON HILL ROAD , CARTHAGE , NC","9","15","2014",-79.292061,35.385726
"MOORE ","120  Riverview DRIVE, VASS , NC","",NA,NA,-79.182599,35.190847
"NASH ","8623 STRICKLAND ROAD , BAILEY , NC","2","12","2008",-78.1438935,35.8474733
"NEW HANOVER ","104  WINNER AVENUE BOX APT 2 , CAROLINA BEACH , NC","6","11","2015",-77.8935966,34.0351726
"NEW HANOVER ","422 DAVIE ST , WILMINGTON , NC","4","24","2004",-77.935317,34.188729
"NEW HANOVER ","6701 BATSONWOOD COURT , WILMINGTON , NC","12","1","2006",-77.840217,34.266884
"NEW HANOVER ","4309  CEDARWOOD LANE  , WILMINGTON , NC","7","16","2011",-77.8877979,34.2243003
"NEW HANOVER ","805  STRICKLAND PLACE 6 , WILMINGTON , NC","2","22","2013",-77.8781588,34.216126
"NEW HANOVER ","7402  TREYBURN DRIVE , WILMINGTON , NC","4","9","2015",-77.82217,34.278037
"NEW HANOVER ","4423  ROBIN DALE COURT , WILMINGTON , NC","4","24","2015",-77.882539,34.266952
"NEW HANOVER ","5550  CAROLINA BEACH ROAD BOX 136 , WILMINGTON , NC","5","26","2015",-77.9447102,34.2257255
"NEW HANOVER ","5012  HUNTERS TRAIL , WILMINGTON , NC","7","21","2015",-77.8803488,34.253762
"NEW HANOVER ","207  S. 11TH STREET , WILMINGTON , NC","7","20","2015",-77.9348569,34.233541
"NEW HANOVER ","4926  MARKET STREET , WILMINGTON , NC","8","18","2015",-77.8843272,34.2432393
"NEW HANOVER ","310  TOUCH ME NOT DRIVE , WILMINGTON , NC","9","3","2015",-77.859241,34.255818
"NEW HANOVER ","925  WORDSWORTH DRIVE , WILMINGTON , NC","9","15","2015",-77.863342,34.261832
"ONSLOW ","887  HAW BRANCH ROAD , BEULAVILLE , NC","5","27","2014",-77.637133,34.906867
"ONSLOW ","372 QUEENS RD , HUBERT , NC","4","2","2006",-77.1849761,34.7020795
"ONSLOW ","206 BIRCH ROAD , HUBERT , NC","4","11","2006",-77.2154766,34.6819752
"ONSLOW ","112  RIGGS ROAD , HUBERT , NC","9","9","2015",-77.229831,34.715795
"ONSLOW ","127  HUBERT BOULEVARD BOX 49 , HUBERT , NC","10","15","2015",-77.1837447,34.7123713
"ONSLOW ","830 MILL RIVER ROAD , JACKSONVILLE , NC","8","1","2006",-77.527997,34.723793
"ONSLOW ","1415 ONSLOW PINES ROAD , JACKSONVILLE , NC","10","7","2006",-77.497221,34.733096
"ONSLOW ","106 STILLBROOK COURT , JACKSONVILLE , NC","3","23","2007",-77.492558,34.765575
"ONSLOW ","182 SOUTH LOY AVENUE LOT 5 , JACKSONVILLE , NC","2","16","2010",-77.474078,34.664715
"ONSLOW ","1033  SPRING VILLA DRIVE  , JACKSONVILLE , NC","7","25","2012",-77.475882,34.747392
"ONSLOW ","5077  WESTERN BOULEVARD 3A , JACKSONVILLE , NC","1","3","2013",-77.3789382,34.743263
"ONSLOW ","531  HARRIS CREEK ROAD BOX LOT 16 , JACKSONVILLE , NC","2","9","2015",-77.4302414,34.7540524
"ONSLOW ","531  HARRIS CREEK ROAD  BOX LOT 16 , JACKSONVILLE , NC","6","11","2015",-77.4302414,34.7540524
"ONSLOW ","1154  CANADY ROAD BOX LOT 7 , JACKSONVILLE , NC","10","24","2015",-77.4302414,34.7540524
"ONSLOW ","529  HUFFMANTOWN ROAD  , RICHLANDS , NC","4","9","2009",-77.5529427,34.9290024
"ONSLOW ","2071  KINSTON HIGHWAY  , RICHLANDS , NC","6","4","2009",-77.613088,34.94851
"ONSLOW ","313  SCRANTON COURT , RICHLANDS , NC","6","20","2012",-77.567103,34.832612
"ONSLOW ","158  TREMBLE LANE  , RICHLANDS , NC","1","12","2013",-77.5810246,34.8346911
"ONSLOW ","302  HEWITT ROAD , RICHLANDS , NC","8","15","2014",-77.6454821,34.7678401
"ONSLOW ","672  NINE MILE ROAD , RICHLANDS , NC","10","8","2014",-77.611265,34.75208
"ONSLOW ","112  SPARROW LANE , SNEADS FERRY , NC","7","8","2014",-77.3971839,34.5526655
"ONSLOW ","283  CHADWICK ACRES ROAD , SNEADS FERRY , NC","1","16","2015",-77.3974741,34.5267904
"ONSLOW ","296  RAMSEY ROAD , [Unspecified] , NC","10","16","2015",-79.0192997,35.7595731
"PAMLICO ","176  GRIFFIN LANE , ARAPAHOE , NC","7","23","2014",-76.826554,35.015376
"PAMLICO ","373  HIDDEN LANE , MERRITT , NC","7","28","2015",-76.727883,35.08888
"PASQUOTANK ","505 NORTH ROAD STREET , ELIZABETH CITY , NC","4","27","2006",-76.2226,36.3048
"PENDER ","913  CEDAR AVENUE  , HAMPSTEAD , NC","2","13","2011",-77.5701009,34.438786
"PENDER ","913  CEDAR AVENUE  , HAMPSTEAD , NC","2","13","2011",-77.5701009,34.438786
"PENDER ","315  FRANK MILLIS ROAD , HAMPSTEAD , NC","6","25","2014",-77.7528479,34.3859133
"PENDER ","13814 NC 50 HIGHWAY , SURF CITY , NC","10","18","2006",-77.560572,34.4457365
"PERSON ","312 BARNETTE AVE , ROXBORO , NC","2","6","2004",-78.975895,36.398334
"PITT ","2922 EAST NC 102 HIGHWAY  , AYDEN , NC","6","1","2010",-77.3212323,35.4569403
"PITT ","3288  COLONY COURT 609 , GREENVILLE , NC","1","20","2011",-77.3887633,35.5704624
"PITT ","6564  GRESHAM LANE  , WASHINGTON , NC","6","17","2011",-77.099797,35.5620813
"POLK ","33 WATER LANE , MILL SPRING , NC","11","4","2007",-82.15439,35.368034
"POLK ","40  PEACH LANE , MILL SPRING , NC","6","27","2012",-82.153718,35.368418
"POLK ","370  HICKORY NUT DRIVE  , MILL SPRING , NC","7","12","2012",-82.216035,35.324287
"POLK ","108  WOLF BRANCH TRAIL  , MILL SPRING , NC","10","23","2012",-82.199986,35.381299
"POLK ","146 COYOTE PASS , RUTHERFORDTON , NC","3","21","2004",-82.17099,35.404694
"POLK ","90  BEAVER STREET  , TRYON , NC","1","10","2013",-82.2373417,35.218898
"POLK ","241  HIDDEN HILLS ROAD , TRYON , NC","10","23","2014",-82.245048,35.2168629
"POLK ","560  PHILLIP HENDERSON ROAD  , , NC","11","1","2011",-82.0093746,35.2279381
"RANDOLPH ","5501 OLD THOMASVILLE ROAD , ARCHDALE , NC","6","30","2006",-80.0461049,35.9053174
"RANDOLPH ","1404  WINSLOW AVENUE , ASHEBORO , NC","9","16","2014",-79.835465,35.708564
"RANDOLPH ","908  CENTER STREET  BOX E , ASHEBORO , NC","10","29","2014",-79.8136446,35.7079146
"RANDOLPH ","1545  INDIAN WELLS LOOP , ASHEBORO , NC","10","22","2015",-79.8005699,35.649821
"RANDOLPH ","4727  LOG CABIN ROAD , RAMSEUR , NC","6","10","2014",-79.5967189,35.619789
"RANDOLPH ","6039 FRED LINE BERRY ROAD , RANDLEMAN , NC","1","15","2008",-79.7618924,35.8730871
"RANDOLPH ","1224 SOUTH MAIN STREET , RANDLEMAN , NC","12","9","2014",-79.813742,35.79444
"RANDOLPH ","194  BOONE STREET , SEAGROVE , NC","6","12","2015",-79.7711902,35.534201
"RANDOLPH ","201 MISTY DRIVE , THOMASVILLE , NC","11","22","2005",-80.050482,35.754196
"RANDOLPH ","5350 COLLETTE ST , TRINITY , NC","5","26","2004",-79.9850079,35.8913579
"RANDOLPH ","132 GRAY ROCK N RD , TRINITY , NC","4","2","2006",-80.029043,35.753621
"RANDOLPH ","5350 COLLETTE STREET , TRINITY , NC","3","31","2007",-79.9850079,35.8913579
"RANDOLPH ","5432  TOM HILL ROAD , TRINITY , NC","4","17","2014",-79.9325999,35.878695
"RANDOLPH ","4028  CHET DRIVE , TRINITY , NC","4","9","2015",-79.939095,35.882344
"RANDOLPH ","6346  EAGLE LANDING DRIVE , TRINITY , NC","7","1","2015",-80.022902,35.822849
"RANDOLPH ","6132  Meadowbrook DRIVE , TRINITY , NC","2","2","2016",-79.990179,35.88977
"RICHMOND ","355  JONES SPRING CHURCH ROAD , ELLERBE , NC","10","6","2014",-79.732699,35.111205
"RICHMOND ","606  NC 73 HIGHWAY , ELLERBE , NC","12","3","2014",-79.6846324,35.1572605
"RICHMOND ","120  PLEASANT HILL CHURCH ROAD , ELLERBE , NC","3","3","2015",-79.820914,35.02466
"RICHMOND ","511  ENTWISTLE STREET , HAMLET , NC","2","21","2015",-79.7092052,34.887677
"RICHMOND ","3338  CARTLEDGE CREEK ROAD  , MOUNT GILEAD , NC","1","18","2010",-79.8495308,35.1375001
"RICHMOND ","120 SCOTT MCDONALD ROAD , ROCKINGHAM , NC","3","27","2008",-79.685937,34.972127
"RICHMOND ","204-F  GREENRIDGE ROAD , ROCKINGHAM , NC","12","31","2011",-79.7415987,34.9274912
"RICHMOND ","114 EAST EASON DRIVE , ROCKINGHAM , NC","4","1","2014",-79.785891,34.9186369
"RICHMOND ","156  SHANNON DRIVE , ROCKINGHAM , NC","4","2","2014",-79.7520394,34.9187261
"RICHMOND ","102  ASLINGTON STREET , ROCKINGHAM , NC","6","19","2014",-79.770882,34.955462
"RICHMOND ","138  JESSICA AVENUE , ROCKINGHAM , NC","10","6","2014",-79.781588,34.978898
"RICHMOND ","787  RICHMOND ROAD EXTENSION , ROCKINGHAM , NC","3","3","2015",-79.7183045,34.944887
"RICHMOND ","111  WILSON STREET , ROCKINGHAM , NC","8","4","2015",-79.7653053,34.9111401
"RICHMOND ","106  SAFIE THIRD STREET , ROCKINGHAM , NC","8","14","2015",-79.7590621,34.9140199
"RICHMOND ","113  SLEEPY HOLLOW DRIVE , ROCKINGHAM , NC","8","21","2015",-79.768251,34.861191
"RICHMOND ","1735  US Highway 1 , ROCKINGHAM , NC","2","5","2016",-79.646686,34.976306
"RICHMOND ","121  Wayne ROAD , ROCKINGHAM , NC","2","15","2016",-79.7923519,34.913944
"RICHMOND ","195  Yates Hill ROAD , ROCKINGHAM , NC","2","16","2016",-79.793031,34.938652
"RICHMOND ","142  Rohanen AVENUE , ROCKINGHAM , NC","3","4","2016",-79.767037,34.913737
"ROWAN ","179  Sechler STREET , CHINA GROVE , NC","3","7","2016",-80.5923545,35.5422992
"ROWAN ","2475  LIBERTY ROAD , GOLD HILL , NC","9","18","2014",-80.341913,35.557823
"ROWAN ","127 N WALNUT STREET , GRANITE QUARRY , NC","3","26","2015",-80.4484733,35.6115065
"ROWAN ","135  HILLTOP LANE , MOORESVILLE , NC","4","21","2011",-80.738573,35.6007
"ROWAN ","375 NAZARETH HOMES RD , ROCKWELL , NC","2","25","2004",-80.4226879,35.570703
"ROWAN ","815 WEST PARK DR , ROCKWELL , NC","10","6","2004",-80.4440502,35.5429067
"ROWAN ","569 HANNAH FERRY RD , SALISBURY , NC","5","27","2004",-80.464473,35.7394589
"ROWAN ","4145 PINE ST , SALISBURY , NC","9","16","2004",-80.49986,35.71578
"ROWAN ","433 CORRELL LOOP RD , SALISBURY , NC","3","29","2005",-80.501597,35.601285
"ROWAN ","410  POP STIREWALT ROAD  , SALISBURY , NC","1","7","2010",-80.489318,35.576579
"ROWAN ","7225  STOKES FERRY ROAD , SALISBURY , NC","3","31","2011",-80.371082,35.603278
"ROWAN ","7545  BRINGLE FERRY ROAD , SALISBURY , NC","2","27","2012",-80.3361399,35.6298444
"ROWAN ","645  GOLD KNOB ROAD , SALISBURY , NC","4","13","2014",-80.409511,35.579112
"ROWAN ","605  CANDLEWICK DRIVE , SALISBURY , NC","1","9","2015",-80.515869,35.669542
"ROWAN ","5933  FAITH ROAD , SALISBURY , NC","9","16","2015",-80.4584,35.565647
"ROWAN ","1114  WEST BANK STREET , SALISBURY , NC","12","10","2015",-80.482994,35.675046
"ROWAN ","12630  COOL SPRINGS ROAD  , WOODLEAF , NC","1","11","2010",-80.6464992,35.7875142
"ROWAN ","740  MT VERNON ROAD  , WOODLEAF , NC","2","8","2010",-80.64421,35.7971379
"RUTHERFORD ","231 DUSTY HOLLER RD , BOSTIC , NC","2","18","2004",-81.810619,35.407243
"RUTHERFORD ","156 RUBY DR , BOSTIC , NC","3","22","2004",-81.790389,35.405315
"RUTHERFORD ","116 HILLBROOK DR , BOSTIC , NC","5","6","2004",-81.824802,35.32937
"RUTHERFORD ","191 ROBERTSON CREEK CHURCH RD , BOSTIC , NC","6","28","2004",-81.8481445,35.3948417
"RUTHERFORD ","2800 WHITESIDES RD , BOSTIC , NC","10","17","2004",-81.870077,35.4064202
"RUTHERFORD ","3950 WHITESIDES RD , BOSTIC , NC","2","1","2005",-81.8525971,35.4266748
"RUTHERFORD ","820 JOE BOSTIC RD , BOSTIC , NC","3","4","2005",-81.815194,35.41477
"RUTHERFORD ","102 CONE ST , CAROLEEN , NC","1","13","2005",-81.790288,35.273503
"RUTHERFORD ","157 HOTEL ST , CAROLEEN , NC","1","16","2006",-81.7950455,35.2781968
"RUTHERFORD ","108 LIVERMUSH DR , CLIFFSIDE , NC","4","15","2004",-81.7659271,35.2437076
"RUTHERFORD ","108 LIVER MUSH DR , CLIFFSIDE , NC","2","12","2005",-81.7659271,35.2437076
"RUTHERFORD ","225 SUNNY BROOK LN , ELLENBORO , NC","10","25","2004",-81.7425198,35.3422082
"RUTHERFORD ","534 PILGRIM RD , ELLENBORO , NC","12","12","2005",-81.808165,35.330346
