"COUNTY","FullAddress","Month","Date","Year","lon","lat"
"MADISON ","4010 HUNTERS RIDGE DRIVE 10 , HUNTSVILLE , AL","6","7","2008",-86.586371,34.678165
"MADISON ","216 BRIAR FORK DRIVE , HUNTSVILLE , AL","7","24","2008",-86.522345,34.841493
"MADISON ","11112 MEMORIAL PARKAWAY I2 , HUNTSVILLE , AL","10","27","2008",-86.566985,34.641209
"MADISON ","3118 DRAKE AVENUE , HUNTSVILLE , AL","10","27","2008",-86.608459,34.698243
"MADISON ","3608 CLOPTON STREET , HUNTSVILLE , AL","11","7","2008",-86.612417,34.700181
"MADISON ","118  HOLLINGTON ROAD  , HUNTSVILLE , AL","5","13","2010",-86.526336,34.766343
"MADISON ","1606  HOBBS ISLAND ROAD  , HUNTSVILLE , AL","5","30","2010",-86.534204,34.54445
"MADISON ","165 NORTH W. EMERT ROAD , HUNTSVILLE , AL","6","26","2012",-86.515615,34.800505
"MADISON ","819  GILES DRIVE , HUNTSVILLE , AL","6","27","2012",-86.554846,34.745986
"MADISON ","3216 NORTHWEST NORMANDALE DRIVE  , HUNTSVILLE , AL","9","5","2012",-86.579728,34.767209
"MADISON ","3012  JOHNSON ROAD 79 , HUNTSVILLE , AL","6","21","2013",-86.60459,34.690743
"MADISON ","2906  ACADEMY DRIVE 701 , HUNTSVILLE , AL","6","24","2013",-86.579136,34.761462
"MADISON ","111  WALKER AVENUE 806 , HUNTSVILLE , AL","8","20","2013",-86.586303,34.735288
"MADISON ","3800  SQUAL VALLEY 12-A , HUNTSVILLE , AL","9","3","2013",-86.531084,34.645769
"MADISON ","710  HUMES AVENUE  , HUNTSVILLE , AL","9","19","2013",-86.576564,34.74389
"MADISON ","100  MASTIN LAKE WAY 13 , HUNTSVILLE , AL","9","22","2013",-86.576,34.761782
"MADISON ","3784  UNIVERSITY DRIVE  BOX 1128 , HUNTSVILLE , AL","6","27","2014",-86.619975,34.735008
"MADISON ","1935  MEADOWBROOK DRIVE  BOX 1909 , HUNTSVILLE , AL","9","2","2014",-86.560042,34.63706
"MADISON ","4002  OFFUTT DRIVE , HUNTSVILLE , AL","12","2","2014",-86.608521,34.778496
"MADISON ","100 CARMINE CIR , MADISON , AL","9","30","2004",-86.750204,34.727527
"MADISON ","201 WATER HILL , MADISON , AL","9","24","2008",-86.723151,34.694722
"MADISON ","690  FALCON ROAD  , MADISON , AL","4","6","2009",-86.705225,34.715049
"MADISON ","1188 LOW GAP ROAD , NEW HOPE , AL","11","30","2006",-86.413894,34.595031
"MADISON ","531 OAK GROVE ROAD , NEW HOPE , AL","10","7","2008",-86.448043,34.535924
"MADISON ","288 BRIAN DRIVE 6 , TONEY , AL","12","8","2007",-86.6782,34.924759
"MADISON ","1169 OPP REYNOLDS ROAD , TONEY , AL","9","18","2008",-86.677852,34.918369
"MARION ","2610 STATE HIGHWAY 241 , BEAR CREEK , AL","3","10","2008",-87.740113,34.169343
"MARION ","301 KIMBRELL DR , BRILLIANT , AL","3","1","2004",-87.760354,34.021338
"MARION ","280 CARLEE ST 17 , BRILLIANT , AL","4","11","2004",-87.757938,34.025052
"MARION ","207 CROOK STREET 90 , BRILLIANT , AL","1","19","2008",-87.756249,34.026146
"MARION ","290 HOLCOMB STREET , BRILLIANT , AL","2","5","2008",-87.753544,34.022833
"MARION ","270 CO RD 59 , BRILLIANT , AL","5","30","2008",-87.692346,34.096269
"MARION ","130  ORCHARD LANE LANE  , BRILLIANT , AL","7","29","2010",-87.764634,34.021554
"MARION ","2785  COUNTY 70 HIGHWAY  , BRILLIANT , AL","12","9","2010",-87.724055,34.10566
"MARION ","407 FARRIS RD , ELDRIDGE , AL","2","23","2005",-87.644748,33.940589
"MARION ","407 FARRIS ROAD , ELDRIDGE , AL","8","17","2007",-87.644748,33.940589
"MARION ","358 HYW 44 , GUIN , AL","1","19","2006",-87.907664,33.967916
"MARION ","261 BURLESON ROAD , GUIN , AL","7","18","2006",-87.925534,33.968019
"MARION ","1215 SCUFFLEGRIT ROAD , GUIN , AL","4","6","2007",-87.878893,34.015285
"MARION ","6740 43 HIGHWAY LOT 12 , GUIN , AL","12","29","2007",-87.916576,33.966111
"MARION ","385 BURLESON ROAD 25 , GUIN , AL","1","30","2008",-87.925485,33.969197
"MARION ","179 STATE HWY 44 , GUIN , AL","2","13","2008",-87.908158,33.966197
"MARION ","2121 CO HWY 2 , GUIN , AL","3","5","2008",-87.936672,34.04726
"MARION ","1090 CO HWY 54 , GUIN , AL","3","19","2008",-87.91356,33.986775
"MARION ","170 OLD BLUFF ROAD , GUIN , AL","4","18","2008",-87.916748,33.954921
"MARION ","253 EAST 24TH AVENUE , GUIN , AL","9","18","2008",-87.918571,33.987578
"MARION ","5766 43 HIGHWAY , GUIN , AL","12","22","2008",-87.872794,33.954367
"MARION ","6186 COUNTY HWY 12 , HACKLEBURG , AL","7","5","2006",-87.82864,34.27732
"MARION ","355 MITCHELL LOOP LOOP , HACKLEBURG , AL","10","28","2006",-87.82864,34.27732
"MARION ","29745 STATE HIGHWAY 253 , HACKLEBURG , AL","1","2","2007",-87.82864,34.27732
"MARION ","37494 NORTH US HIGHWAY 43, HACKLEBURG , AL","4","26","2010",-87.82864,34.27732
"MARION ","4192  COUNTY ROAD 32, HACKLEBURG , AL","4","27","2010",-87.82864,34.27732
"MARION ","490  GREGG ROAD  , HACKLEBURG , AL","4","27","2010",-87.82864,34.27732
"MARION ","617 COUNTY LINE CHURCH ROAD , HALEYVILLE , AL","1","15","2008",-87.663151,34.262805
"MARION ","126 LOVELESS LANE , HALEYVILLE , AL","9","1","2008",-87.715033,34.158306
"MARION ","5203 NORTH 13 HIGHWAY , HALEYVILLE , AL","12","17","2008",-87.669825,34.243665
"MARION ","454  COUNTY HWY 76, HALEYVILLE , AL","6","12","2009",-87.642347,34.203837
"MARION ","107  13TH STREET  , HALEYVILLE , AL","4","5","2010",-87.634371,34.219984
"MARION ","261 OLD IVIE TRAIL , HAMILTON , AL","7","20","2006",-87.982044,34.12063
"MARION ","251 MAPLE LANE ROAD , HAMILTON , AL","10","23","2006",-87.947883,34.226479
"MARION ","280 ELGIN COCHRAN ROAD , HAMILTON , AL","10","10","2007",-87.905255,34.22974
"MARION ","1580 CO HWY 29 , HAMILTON , AL","12","7","2007",-87.992366,34.175701
"MARION ","163 ORANGE STREET , HAMILTON , AL","1","22","2008",-87.98878,34.127015
"MARION ","5880 COUNTY HIGHWAY 20 , HAMILTON , AL","1","28","2008",-87.98292,34.261403
"MARION ","188 NATIONAL AVENUE 1 , HAMILTON , AL","2","19","2008",-87.987733,34.125406
"MARION ","132 SUNFLOWER DRIVE , HAMILTON , AL","5","5","2008",-86.576779,31.871981
"MARION ","5704 29 HIGHWAY , HAMILTON , AL","10","5","2008",-87.987892,34.154823
"MARION ","3620 11 HIGHWAY , HAMILTON , AL","10","14","2008",-88.105443,34.231539
"MARION ","118 SUNRISE STREET , HAMILTON , AL","10","15","2008",-88.003087,34.147121
"MARION ","7120 CO HWY 56 HIGHWAY , HAMILTON , AL","11","19","2008",-88.097307,34.244084
"MARION ","164  CHESTNUT CIRCLE  , HAMILTON , AL","1","20","2010",-88.006392,34.153139
"MARION ","164  CHESTNUT CIRCLE  , HAMILTON , AL","1","20","2010",-88.006392,34.153139
"MARION ","1299  COUNTY HIGHWAY 51, HAMILTON , AL","5","27","2010",-87.926589,34.12487
"MARION ","9710 BANKHEAD HWY , WINFIELD , AL","3","17","2004",-87.691335,33.930659
"MARION ","270 CO ROAD 47 , WINFIELD , AL","7","5","2004",-87.930735,33.748993
"MARION ","5215 129 STATE N HWY , WINFIELD , AL","11","11","2004",-87.467083,33.709081
"MARION ","2256 STATE HWY 253 , WINFIELD , AL","9","8","2005",-87.83625,33.954589
"MARION ","6219 STATE HWY 129 , WINFIELD , AL","10","12","2005",-87.775422,33.980825
"MARION ","300 FAIRMONT LOOP , WINFIELD , AL","5","9","2006",-87.809239,33.927818
"MARION ","6219 ALABAMA I29 , WINFIELD , AL","6","28","2006",-87.818744,34.268737
"MARION ","507 MEADOWLARK ROAD , WINFIELD , AL","11","13","2006",-87.830337,33.938109
"MARION ","4048 COUNTY HWY 38 , WINFIELD , AL","8","20","2007",-87.751914,33.966223
"MARION ","445 HUBBERT DAIRY ROAD , WINFIELD , AL","11","8","2007",-87.84045,33.955166
"MARION ","370 ASHWOOD DRIVE , WINFIELD , AL","12","1","2008",-87.815021,33.933727
"MARSHALL ","4316 HWY 75 N , ALBERTVILLE , AL","2","12","2004",-86.268169,34.221444
"MARSHALL ","508 HAMBRICK RD , ALBERTVILLE , AL","2","13","2004",-86.213755,34.260784
"MARSHALL ","138 HAM RD , ALBERTVILLE , AL","2","22","2004",-86.225426,34.305585
"MARSHALL ","71 DENISE RD , ALBERTVILLE , AL","2","22","2004",-86.198995,34.265784
"MARSHALL ","3165 HUSTLEVILLE RD , ALBERTVILLE , AL","4","2","2004",-86.193002,34.319769
"MARSHALL ","911 HIGHLAND , ALBERTVILLE , AL","4","20","2004",-86.208395,34.280837
"MARSHALL ","451 ROSS NEELY , ALBERTVILLE , AL","5","6","2004",-86.132111,34.293807
"MARSHALL ","911 HIGHLAND ST , ALBERTVILLE , AL","6","11","2004",-86.208395,34.280837
"MARSHALL ","860  DOWMAN ROAD  , ALBERTVILLE , AL","12","22","2010",-86.16436,34.340358
"MARSHALL ","1763  OLD MCVILLE ROAD LOT 1 , ALBERTVILLE , AL","2","16","2011",-86.138702,34.263852
"MARSHALL ","1763  OLD MCVILLE ROAD LOT 1 , ALBERTVILLE , AL","2","16","2011",-86.138702,34.263852
"MARSHALL ","631 MAIN N ST , ARAB , AL","3","2","2004",-86.496594,34.305584
"MARSHALL ","1812 FRYGAP RD , ARAB , AL","4","29","2004",-86.469098,34.306175
"MARSHALL ","134 FOOTHILL CIR , ARAB , AL","7","2","2004",-86.516217,34.378744
"MARSHALL ","1891 FRIENDSHIP RD , ARAB , AL","11","4","2004",-86.476588,34.35009
"MARSHALL ","432 BOULDER RD , ARAB , AL","12","10","2004",-86.421135,34.341205
"MARSHALL ","785 MAIN S ST LOT. 20 , ARAB , AL","4","13","2005",-86.496893,34.303013
"MARSHALL ","3251  MT OAK ROAD  , ARAB , AL","1","9","2010",-86.549265,34.344807
"MARSHALL ","3251  MT OAK ROAD  , ARAB , AL","1","9","2010",-86.549265,34.344807
"MARSHALL ","254  MATT MORROW DRIVE  , ARAB , AL","4","12","2010",-86.516175,34.375588
"MARSHALL ","3041 MNT HEBRON N RD , BOAZ , AL","1","16","2004",-86.167598,34.575566
"MARSHALL ","1140 BETHSADIA RD , BOAZ , AL","2","4","2004",-86.147729,34.197967
"MARSHALL ","2190 OLD JORDAN RD , BOAZ , AL","3","11","2004",-86.27745,34.130282
"MARSHALL ","233 WHITAKEN DR , GRANT , AL","5","1","2004",-86.25332,34.5287
"MARSHALL ","85 LEE MASTER LN , GRANT , AL","1","30","2005",-86.327,34.461954
"MARSHALL ","3430 OLD NEW HOPE HIGHWAY , GRANT , AL","7","13","2005",-86.3854,34.495174
"MARSHALL ","154 WALKER ROAD , GRANT , AL","7","25","2008",-86.391353,34.47803
"MARSHALL ","2614 MERRELL MT ROAD , GRANT , AL","9","9","2008",-86.41494,34.472299
"MARSHALL ","1 CEDAR RIDGE DR B-8 , GUNTERSVILLE , AL","2","6","2004",-86.280219,34.302515
"MARSHALL ","214 WHITE CIR , GUNTERSVILLE , AL","5","12","2004",-86.262009,34.402118
"MARSHALL ","5277 ALABAMA HWY 79 NORTH HWY , GUNTERSVILLE , AL","11","8","2004",-86.260615,34.426681
"MARSHALL ","3440 CREEK CIRCLE , GUNTERSVILLE , AL","10","21","2008",-86.335588,34.318776
"MARSHALL ","1101  GROSS ROAD  , GUNTERSVILLE , AL","6","5","2009",-86.393845,34.410033
"MARSHALL ","588  WILLOW LAKE, GUNTERSVILLE , AL","8","3","2013",-86.272888,34.418483
"MARSHALL ","178 COVEY LN , HORTON , AL","2","24","2004",-86.295964,34.238649
"MARSHALL ","83882 US HWY 278 , HORTON , AL","2","11","2005",-86.446194,34.142471
"MARSHALL ","1916  BEARDEN ROAD  , HORTON , AL","6","3","2010",-86.345779,34.217375
"MARSHALL ","783 GREEN BRIAN GOVE S RD , UNION GROVE , AL","5","27","2004",-86.540413,34.443086
"MARSHALL ","14621 US HWY 231 HWY , UNION GROVE , AL","1","7","2005",-86.553575,34.449365
"MARSHALL ","1330 ALLEN CROSS ROAD , UNION GROVE , AL","10","3","2008",-85.878279,32.723939
"MOBILE ","1330 LYONS DR , AXIS , AL","2","10","2004",-88.02722,30.92991
"MOBILE ","10895  LONG ROAD  , AXIS , AL","5","12","2010",-88.02722,30.92991
"MOBILE ","619 HWY 43 , CHICKASAW , AL","10","4","2005",-88.07472,30.7638
"MOBILE ","19690  BUCK ROAD  , CITRONELLE , AL","7","21","2010",-88.27696,31.103504
"MOBILE ","9323  LAWSHE ROAD , CREOLA , AL","1","7","2012",-88.034994,30.885358
"MOBILE ","4875 WHIGHAM RD 2 , EIGHT MILE , AL","11","5","2004",-88.278979,32.171863
"MOBILE ","5512  A OLD CITRONELLE HIGHWAY  , EIGHT MILE , AL","7","17","2010",-88.221556,33.765746
"MOBILE ","7846 ROBERSON ST , IRVINGTON , AL","5","14","2004",-88.218166,30.527898
"MOBILE ","9898 SOUTH TAYLOR AVENUE  , IRVINGTON , AL","4","5","2010",-88.206129,30.485354
"MOBILE ","7600 TILLMAN RD , MOBILE , AL","2","4","2004",-88.197914,30.59844
"MOBILE ","9053 KEENE , MOBILE , AL","2","27","2004",-88.255141,30.715591
"MOBILE ","2716 DAUPHIN ISLAND PKWY 15 , MOBILE , AL","5","25","2004",-88.073675,30.616835
"MOBILE ","375 HILLCREST RD R 201 , MOBILE , AL","6","9","2004",-88.190643,30.681419
"MOBILE ","9611 NEW NECK RD C , MOBILE , AL","7","21","2004",-88.121298,30.761491
"MOBILE ","4312 HUNTINGTON DR , MOBILE , AL","8","9","2004",-88.205885,30.598028
"MOBILE ","5498 INN RD 111 , MOBILE , AL","8","25","2004",-88.103184,30.701142
"MOBILE ","5051 CAMALOT DR , MOBILE , AL","1","15","2005",-88.197646,30.585717
"MOBILE ","1019 SMITH AVE , MOBILE , AL","3","2","2005",-88.063672,30.592841
"MOBILE ","417 5TH AVENUE , MOBILE , AL","5","9","2007",-88.093791,30.764276
"MOBILE ","6300  OLD PASCAGOULA ROAD LOT A , MOBILE , AL","5","13","2009",-88.182171,30.581566
"MOBILE ","9218 SOUTH VALLARIS STREET  , MOBILE , AL","4","12","2010",-88.261347,30.718778
"MOBILE ","3320  HAMILTON BOULEVARD  , MOBILE , AL","5","6","2010",-88.104467,30.552239
"MOBILE ","7935 WEST SOUTHGATE DRIVE  , MOBILE , AL","7","7","2010",-88.228836,30.585408
"MOBILE ","485  FOSTER ROAD , MOBILE , AL","12","14","2011",-88.238379,30.700453
"MOBILE ","2449  KARAGAN DRIVE , MOBILE , AL","12","27","2011",-88.099044,30.657043
"MOBILE ","250  ANDRY ROAD  , MOUNT VERNON , AL","5","12","2010",-88.025673,31.029514
"MOBILE ","56 ORANGE AVE , SATSUMA , AL","1","3","2004",-88.058574,30.851505
"MOBILE ","6901 MCCRARY RD , SEMMES , AL","1","2","2004",-88.259689,30.831767
"MOBILE ","10561 SOUTH WULFF ROAD D , SEMMES , AL","3","2","2006",-88.284224,30.764072
"MOBILE ","5441 JEANETTE AVE , THEODORE , AL","5","20","2004",-88.168113,30.535037
"MOBILE ","5350  CAROL PLANTATION ROAD  , THEODORE , AL","5","4","2010",-88.182203,30.578678
"MOBILE ","10200  BEN HAMILTON ROAD , THEODORE , AL","12","21","2011",-88.283355,30.572969
"MOBILE ","3180 DIXIE RD , TURNERVILLE , AL","2","19","2004",-88.12917,30.97852
"MOBILE ","12354  DANNER ROAD  , WILMER , AL","5","3","2010",-88.337388,30.829967
"MOBILE ","8841  LOTT ROAD 18 , WILMER , AL","7","16","2010",-88.27133,30.877062
"MOBILE ","11581 NORTH GLENWOOD CIRCLE ROAD  , WILMER , AL","8","5","2010",-88.316915,30.799561
"MOBILE ","8920  TRACE LANE , WILMER , AL","12","29","2011",-87.46669,30.390559
"MOBILE ","62 11TH AVE , , AL","6","6","2005",-85.327001,31.328535
"MONTGOMERY ","325 THIRD STREET , MONTGOMERY , AL","3","17","2005",-86.280428,32.428816
"MONTGOMERY ","6868  BROWNWOOD LANE  , MONTGOMERY , AL","4","16","2010",-86.177425,32.386147
"MONTGOMERY ","710  CENTRAL STREET  , MONTGOMERY , AL","6","6","2010",-86.318438,32.359643
"MONTGOMERY ","2501  PLUM STREET  , MONTGOMERY , AL","6","30","2010",-86.275309,32.371226
"MONTGOMERY ","2044  AMOS STREET  , MONTGOMERY , AL","7","7","2010",-86.275809,32.400913
"MONTGOMERY ","5026 MOORE RD , PINE LEVEL , AL","7","30","2004",-86.069262,31.41668
"MORGAN ","128 RYAN LOOP ROAD , BAILEYTON , AL","11","9","2007",-86.626309,34.361095
"MORGAN ","622 HOLCOMB ROAD , BAILEYTON , AL","7","29","2008",-86.661201,34.307678
"MORGAN ","5111 WILLOW BEND RD , DECATUR , AL","3","18","2004",-86.922157,34.508043
"MORGAN ","63 MARCO DR 224 , DECATUR , AL","6","3","2004",-86.90116,34.531522
"MORGAN ","4963 LUXER SE RD , DECATUR , AL","3","28","2005",-87.011052,34.608016
"MORGAN ","1451 NEW CENTER RD , DECATUR , AL","5","13","2005",-86.899397,34.535077
"MORGAN ","3312 UPPER RIVER E RD , DECATUR , AL","6","4","2005",-86.90911,34.54442
"MORGAN ","134 SOUTHWEST MCENTIRE LANE B14 , DECATUR , AL","3","28","2006",-87.035167,34.590891
"MORGAN ","14 BIG SKY PVT DRIVE , DECATUR , AL","7","11","2006",-86.977508,34.508246
"MORGAN ","929 SOUTHWEST VESTAVIA DRIVE , DECATUR , AL","11","28","2007",-87.02053,34.54603
"MORGAN ","215 SOUTHWEST DEER SPRINGS ROAD , DECATUR , AL","7","21","2008",-86.977884,34.50755
"MORGAN ","907 SOUTHWEST ELEANOR STREET , DECATUR , AL","10","17","2008",-87.00048,34.582351
"MORGAN ","215 DEER SPRINGS ROAD , DECATUR , AL","12","8","2008",-86.977884,34.50755
"MORGAN ","3531  U.S. HIGHWAY 315, DECATUR , AL","4","23","2009",-87.655802,34.891027
"MORGAN ","1001  BETTY STREET  , DECATUR , AL","6","9","2009",-87.003538,34.577235
"MORGAN ","2157  WESTMEADE DRIVE  , DECATUR , AL","2","13","2010",-87.023505,34.577794
"MORGAN ","2157  WESTMEADE DRIVE  , DECATUR , AL","2","13","2010",-87.023505,34.577794
"MORGAN ","183  RED BUD LANE BOX 183 , DECATUR , AL","7","26","2012",-86.845397,34.538096
"MORGAN ","87  ROBERTS ROAD , DANVILLE , AL","7","21","2014",-87.068218,34.470741
"MORGAN ","1015 DANIELS CHAPEL RD , EVA , AL","1","11","2006",-86.716419,34.333807
"MORGAN ","196 JAMES FOWLER ROAD RD , EVA , AL","4","6","2006",-86.743241,34.313631
"MORGAN ","202 BETHEL CHURCH ROAD , EVA , AL","8","26","2006",-86.683271,34.323356
"MORGAN ","747 KELLER HOLLOW ROAD , EVA , AL","4","17","2008",-86.695299,34.3208
"MORGAN ","5811 EAST HIGHWAY 55, EVA , AL","6","29","2010",-86.790891,34.33929
"MORGAN ","23 BELL SPRINGS RD 1 , FALKVILLE , AL","1","7","2004",-86.911968,34.31743
"MORGAN ","1448 BERT STINSON ROAD , FALKVILLE , AL","8","3","2008",-86.827162,34.374692
"MORGAN ","150 HAND ROAD , FALKVILLE , AL","10","8","2008",-86.910213,34.322088
"MORGAN ","49  WILHITE ROAD  , FALKVILLE , AL","5","5","2010",-86.832126,34.352675
"MORGAN ","1825 PEACH ORCHARD RD , HARTSELLE , AL","5","3","2004",-86.945352,34.463827
"MORGAN ","592 CEDAR COVE S RD , HARTSELLE , AL","7","17","2004",-86.922703,34.440285
"MORGAN ","67 FOREST CHAPPEL RD , HARTSELLE , AL","8","11","2004",-86.99755,34.44307
"MORGAN ","339 CHURCH E RD , HARTSELLE , AL","10","18","2004",-86.847967,34.470598
"MORGAN ","806 HODGES NW ST , HARTSELLE , AL","12","12","2004",-86.946571,34.444167
"MORGAN ","199 MAYFIELD RD , HARTSELLE , AL","1","3","2005",-86.879224,34.458023
"MORGAN ","1508 RUSTIC LN 201 , HARTSELLE , AL","3","16","2005",-86.967849,34.433693
"MORGAN ","1150 RAILROAD N ST , HARTSELLE , AL","4","28","2005",-86.914651,34.458832
"MORGAN ","4120 BARKLEY BRIDGE ROAD , HARTSELLE , AL","5","22","2006",-86.969153,34.389833
"MORGAN ","610 TALL PINE ROAD , HARTSELLE , AL","2","27","2007",-86.858477,34.481042
"MORGAN ","310 SOUTHWEST GILCRIST STREET , HARTSELLE , AL","5","9","2007",-87.096239,34.850698
"MORGAN ","4198 BARKLEY BRIDGE ROAD , HARTSELLE , AL","10","14","2007",-86.96923,34.387558
"MORGAN ","141 MAZE DRIVE , HARTSELLE , AL","2","7","2008",-86.859739,34.47007
"MORGAN ","1903 PINEHURST STREET , HARTSELLE , AL","3","12","2008",-86.929795,34.423725
"MORGAN ","55 TERRY ROAD , HARTSELLE , AL","4","12","2008",-86.858808,34.464589
"MORGAN ","1004 MTWEDE STREET #9 , HARTSELLE , AL","5","23","2008",NA,NA
"MORGAN ","110 BOOTH STREET , HARTSELLE , AL","6","19","2008",-86.930335,34.434984
"MORGAN ","500 SOUTHEAST HAMMITT STREET , HARTSELLE , AL","9","20","2008",-86.932262,34.442448
"MORGAN ","2817 WEST 36 HIGHWAY , HARTSELLE , AL","10","23","2008",-87.003219,34.440413
"MORGAN ","912  GARDEN STREET  , HARTSELLE , AL","4","17","2010",-86.949906,34.439339
"MORGAN ","315  GILCHRIST STREET  , HARTSELLE , AL","5","7","2010",-86.927728,34.41783
"MORGAN ","1141 NORTH CEDAR COVE ROAD  , HARTSELLE , AL","5","19","2010",-86.830522,34.416576
"MORGAN ","APT 21  LONG HORN PASS 603 , HARTSELLE , AL","5","28","2010",-86.939619,34.449788
"MORGAN ","1805  HWY 36 HIGHWAY  , HARTSELLE , AL","6","17","2013",-86.974473,34.441226
"MORGAN ","72  LOCKHART ROAD , HARTSELLE , AL","6","25","2014",-86.88781,34.450301
"MORGAN ","3776  HIGHWAY 31 S HIGHWAY , HARTSELLE , AL","7","9","2014",-86.92475,34.419702
"MORGAN ","34  CARDINAL ROAD , HARTSELLE , AL","8","19","2014",-86.854907,34.45892
"MORGAN ","803  LOGWOOD ROAD , HARTSELLE , AL","3","18","2015",-86.952223,34.437109
"MORGAN ","109  STEWART STREET , HARTSELLE , AL","9","10","2015",-86.939452,34.441613
"MORGAN ","1117 S PATTILLO STREET , HARTSELLE , AL","12","31","2015",-86.941883,34.43389
"MORGAN ","5753 APPLE GROVE RD , JOPPA , AL","8","13","2007",-86.611671,34.356136
"MORGAN ","497 MARTIN ROAD , JOPPA , AL","1","11","2010",-86.503862,34.116877
"MORGAN ","432  BALLDIAMOND ROAD  , JOPPA , AL","1","11","2010",-86.596182,34.344119
"MORGAN ","432  BALLDIAMOND ROAD  , JOPPA , AL","4","11","2005",-86.596182,34.344119
"MORGAN ","43 SCHOOL RD , LACEYS SPRING , AL","11","26","2006",-86.604371,34.532856
"MORGAN ","470 BUSTER OWEN ROAD , LACEYS SPRING , AL","5","25","2007",-86.627527,34.475744
"MORGAN ","470 BUSTER OWEN ROAD , LACEYS SPRING , AL","10","7","2007",-86.627527,34.475744
"MORGAN ","216 GLENGARRY DRIVE , LACEYS SPRING , AL","11","10","2007",-86.607856,34.550312
"MORGAN ","63 RIVERDALE ROAD , LACEYS SPRING , AL","3","9","2008",-86.555911,34.557221
"MORGAN ","69 COFFEE BLUFF ROAD , LACEYS SPRING , AL","5","14","2009",-86.553271,34.553075
"MORGAN ","100 NORTHEAST MORRIS ROAD  , LACEYS SPRING , AL","5","17","2009",-86.609306,34.552563
"MORGAN ","63 EAST CHELSEA CIRCLE  , LACEYS SPRING , AL","4","3","2014",-86.605448,34.551601
"MORGAN ","39  VANDSANDT ROAD , LACEYS SPRING , AL","4","28","2010",-86.233555,33.171228
"MORGAN ","201  WATERHILL ROAD K 15 , MADISON , AL","12","12","2004",-86.723151,34.694722
"MORGAN ","622 TALL PINES RD , PRICEVILLE , AL","4","20","2004",-86.677093,34.408719
"MORGAN ","7727 WEST POINT RD , SOMERVILLE , AL","1","27","2005",-86.683174,34.42844
"MORGAN ","1167 CHARIST RD , SOMERVILLE , AL","4","13","2005",-86.745179,34.540355
"MORGAN ","1167 CHERISH RD , SOMERVILLE , AL","5","27","2005",-87.04212,32.566929
"MORGAN ","8 ROSEMONT DR , SOMERVILLE , AL","9","6","2005",-86.798012,34.467784
"MORGAN ","5083 HWY 36 E , SOMERVILLE , AL","9","10","2006",-86.711508,34.464796
"MORGAN ","595 CHAREST ROAD , SOMERVILLE , AL","2","10","2010",-86.755577,34.528439
"MORGAN ","1066  ANTIOCH ROAD  , SOMERVILLE , AL","2","10","2010",-86.737778,34.475754
"MORGAN ","1066  ANTIOCH ROAD  , SOMERVILLE , AL","5","26","2010",-86.737778,34.475754
"MORGAN ","  SUNVALLEY DRIVE 21 , SOMERVILLE , AL","7","7","2014",-86.839916,34.491391
"MORGAN ","1269  CHAREST ROAD , SOMERVILLE , AL","9","18","2013",-86.741617,34.540525
"MORGAN ","1661  BLUFF CITY ROAD , SOMERVILLE , AL","11","1","2015",-86.792049,34.518808
"MORGAN ","3438  GORDON TERRY PKWY PARKWAY  , TRINITY , AL","8","12","2005",-87.066654,34.585684
"MORGAN ","110 PRINCE RD , UNION GROVE , AL","7","9","2004",-86.616473,34.447029
"PICKENS ","367 PHILLIPS RD , GORDO , AL","4","5","2004",-87.848883,33.304425
"PICKENS ","3949 CO RD 59 , KENNEDY , AL","10","26","2004",-87.923482,33.521709
"PICKENS ","234 CHICKEN HOUSE RD , REFORM , AL","8","26","2004",-88.025378,33.443908
"PIKE ","COUNTY ROAD 3339 LOT1-2 , BRUNDIDGE , AL","6","30","2006",-85.818674,31.670803
"PIKE ","937 CO RD 107 , BRUNDIDGE , AL","8","11","2004",-85.876177,31.606956
"PIKE ","1101 SHELHORN RD 258 , TROY , AL","10","20","2004",-86.933258,34.043363
"PIKE ","5376 1101 COUNTY RD 5376 , TROY , AL","4","16","2009",-85.979856,31.804991
"PIKE ","131  CHILDS ROAD  , TROY , AL","3","29","2005",-85.99494,31.855947
"RUSSELL ","4599 WEST US HWY 80 , PHENIX CITY , AL","5","3","2006",-86.75026,32.75041
"RUSSELL ","233 DEBBIE COURT , PHENIX CITY , AL","5","11","2006",-86.75026,32.75041
"RUSSELL ","1508 21ST STREET , PHENIX CITY , AL","5","18","2006",-86.75026,32.75041
"RUSSELL ","28 LITTLE LOOP , PHENIX CITY , AL","5","19","2009",-86.75026,32.75041
"RUSSELL ","4249 WEST 80 HIGHWAY 1722 , PHENIX CITY , AL","1","3","2010",-86.75026,32.75041
"RUSSELL ","4042  HWY 80, PHENIX CITY , AL","1","3","2010",-86.75026,32.75041
"RUSSELL ","4042  HWY 80, PHENIX CITY , AL","5","23","2010",-86.75026,32.75041
"RUSSELL ","7  WILLIE DRIVE  , PHENIX CITY , AL","4","8","2009",-86.75026,32.75041
"RUSSELL ","96  FLOURNDY ROAD  , SALEM , AL","4","2","2009",-85.217224,32.580449
"SHELBY ","108 CAPE COD CIR , ALABASTER , AL","12","8","2010",-86.830458,33.265497
"SHELBY ","631 NORTHEAST 2ND STREET  , ALABASTER , AL","4","7","2010",-86.819197,33.242328
"SHELBY ","364  CAMDEN COVE  , CALERA , AL","4","13","2010",-86.757719,33.120247
