"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"JEFFERSON ","7610 VAUGHN MILL RD , LOUISVILLE , KY","2","15","2005",-85.629185,38.136265
"JEFFERSON ","2400 MELWOOD AVE 504 , LOUISVILLE , KY","2","20","2005",-85.70344,38.26785
"JEFFERSON ","1300 WASHINGTON ST 2 , LOUISVILLE , KY","2","23","2005",-85.728333,38.256713
"JEFFERSON ","1013 CAMDEN AVE , LOUISVILLE , KY","2","28","2005",-85.778105,38.192762
"JEFFERSON ","8219 MINORS LN 280 , LOUISVILLE , KY","3","3","2005",-85.708691,38.127094
"JEFFERSON ","5711 ELMER AVE , LOUISVILLE , KY","3","21","2005",-85.769814,38.137122
"JEFFERSON ","229? STEEDLEY DR 28 , LOUISVILLE , KY","3","23","2005",-85.760231,38.163609
"JEFFERSON ","3423 GLENDALE , LOUISVILLE , KY","3","28","2005",-85.791203,38.201405
"JEFFERSON ","549 BEECHER ST , LOUISVILLE , KY","5","17","2005",-85.771167,38.192261
"JEFFERSON ","8812 DUSTY WAY 74 , LOUISVILLE , KY","5","19","2005",-85.797798,38.1222659
"JEFFERSON ","17701 CURRY BRANCH RD , LOUISVILLE , KY","6","3","2005",-85.440032,38.269104
"JEFFERSON ","1517 BERRY BLVD , LOUISVILLE , KY","7","1","2005",-85.788983,38.19688
"JEFFERSON ","505 QUAIL RUN RD B2 , LOUISVILLE , KY","7","8","2005",-85.6274251,38.2435315
"JEFFERSON ","834 DRESDEN AVENUE , LOUISVILLE , KY","8","3","2005",-85.774588,38.19733
"JEFFERSON ","1301 1/2 FAIRDALE RD , LOUISVILLE , KY","8","11","2005",-85.743392,38.114897
"JEFFERSON ","8710 JAMES R RD , LOUISVILLE , KY","9","7","2005",-85.757407,38.122148
"JEFFERSON ","7506 WIMSTOCK AVE , LOUISVILLE , KY","11","4","2005",-85.902272,38.064954
"JEFFERSON ","3324 OLEANDA AVE , LOUISVILLE , KY","1","7","2006",-85.784567,38.202208
"JEFFERSON ","3901 SOUTHERN PKWY 3 , LOUISVILLE , KY","1","7","2006",-85.766332,38.197995
"JEFFERSON ","4729 BURKLEY AVE , LOUISVILLE , KY","1","13","2006",-85.770004,38.179189
"JEFFERSON ","2215 PEASLEE ROAD , LOUISVILLE , KY","1","26","2006",-85.817651,38.2043589
"JEFFERSON ","3901 SOUTHERN PKWY 3 , LOUISVILLE , KY","1","31","2006",-85.766332,38.197995
"JEFFERSON ","6303 POWDERHORN DR , LOUISVILLE , KY","2","22","2006",-85.837963,38.160979
"JEFFERSON ","3714 CLIFF AVENUE , LOUISVILLE , KY","2","24","2006",-85.77569,38.190356
"JEFFERSON ","4103 BLUE LICK CT 2 , LOUISVILLE , KY","3","18","2006",-85.6956257,38.0963294
"JEFFERSON ","5521 RANDOM WAY , LOUISVILLE , KY","3","22","2006",-85.6123,38.166884
"JEFFERSON ","4001 SOUTH BROOK STREET , LOUISVILLE , KY","4","6","2006",-85.759642,38.19798
"JEFFERSON ","9104 OLD BARDSTOWN ROAD , LOUISVILLE , KY","4","12","2006",-85.5700661,38.1105797
"JEFFERSON ","4949 SOUTH THIRD STREET , LOUISVILLE , KY","4","19","2006",-85.76684,38.175077
"JEFFERSON ","6209 FERN VALLEY WAY , LOUISVILLE , KY","5","6","2006",-85.6652623,38.1565723
"JEFFERSON ","1502 BAXTER AVENUE , LOUISVILLE , KY","5","17","2006",-85.715203,38.228405
"JEFFERSON ","1669 STORY AVENUE , LOUISVILLE , KY","5","24","2006",-85.719907,38.260988
"JEFFERSON ","6209 FERN VALLEY WAY , LOUISVILLE , KY","6","6","2006",-85.6652623,38.1565723
"JEFFERSON ","6503 TRADESMILL ROAD , LOUISVILLE , KY","7","13","2006",-85.607028,38.153501
"JEFFERSON ","3511 BONAVENTURE BOULEVARD , LOUISVILLE , KY","8","25","2006",-85.6980035,38.1226608
"JEFFERSON ","1320 VILLA PARK DRIVE , LOUISVILLE , KY","10","13","2006",-85.669367,38.123481
"JEFFERSON ","10809 JEFFERSON HILL ROAD , LOUISVILLE , KY","10","30","2006",-85.7918511,38.0919566
"JEFFERSON ","11607 TIERNEY AVENUE , LOUISVILLE , KY","11","17","2006",-85.885193,38.087859
"JEFFERSON ","11608 WEATHERBY AVENUE , LOUISVILLE , KY","11","29","2006",-85.5400049,38.24924
"JEFFERSON ","1300 EAST WASHINGTON STREET , LOUISVILLE , KY","11","30","2006",-85.728333,38.256713
"JEFFERSON ","1253 BELMAR DRIVE , LOUISVILLE , KY","12","5","2006",-85.7257076,38.1966336
"JEFFERSON ","205 MACKIE LANE , LOUISVILLE , KY","12","5","2006",-85.766892,38.14223
"JEFFERSON ","2914 MORAN PLACE , LOUISVILLE , KY","12","16","2006",-85.697171,38.259861
"JEFFERSON ","5201 DIXIE HIGHWAY , LOUISVILLE , KY","12","22","2006",-85.8303102,38.1646628
"JEFFERSON ","1304 SOUTH PARK ROAD , LOUISVILLE , KY","12","27","2006",-85.735707,38.112976
"JEFFERSON ","3208 HILLVIEW DRIVE , LOUISVILLE , KY","1","26","2007",-85.705456,38.096843
"JEFFERSON ","1417 NIGHTINGALE , LOUISVILLE , KY","1","31","2007",-85.718592,38.2069029
"JEFFERSON ","4703 MARCY AVENUE , LOUISVILLE , KY","1","31","2007",-85.849581,38.10477
"JEFFERSON ","7012 ETHAN ALLEN WAY , LOUISVILLE , KY","2","9","2007",-85.895252,38.062243
"JEFFERSON ","7800 DOBSON LANE , LOUISVILLE , KY","2","23","2007",-85.558158,38.131599
"JEFFERSON ","10800 SOUTH SOUTHGATE MANOR , LOUISVILLE , KY","3","14","2007",-85.672409,38.089282
"JEFFERSON ","3651 HENRY AVENUE , LOUISVILLE , KY","4","3","2007",-85.781478,38.192
"JEFFERSON ","639 GHEENS AVENUE , LOUISVILLE , KY","4","3","2007",-85.776738,38.167598
"JEFFERSON ","412 HEYWOOD AVENUE , LOUISVILLE , KY","4","10","2007",-85.7660274,38.2063171
"JEFFERSON ","2231 DEVERON DRIVE , LOUISVILLE , KY","4","17","2007",-85.821153,38.199801
"JEFFERSON ","709 M STREET , LOUISVILLE , KY","4","23","2007",-85.770522,38.209426
"JEFFERSON ","7907 BRUSH LANE , LOUISVILLE , KY","6","19","2007",-85.612767,38.150553
"JEFFERSON ","7800 DOBSON LANE , LOUISVILLE , KY","6","26","2007",-85.558158,38.131599
"JEFFERSON ","1413 RUTLAND AVENUE , LOUISVILLE , KY","6","27","2007",-85.451962,38.2601
"JEFFERSON ","7911 MACKIE LANE , LOUISVILLE , KY","6","27","2007",-85.766002,38.134895
"JEFFERSON ","8710 JAMES R ROAD , LOUISVILLE , KY","6","27","2007",-85.757407,38.122148
"JEFFERSON ","6107 BLEVINS GAP , LOUISVILLE , KY","6","28","2007",-85.878651,38.070188
"JEFFERSON ","3416 KRAMERS LANE UNIT 68 , LOUISVILLE , KY","7","19","2007",-85.843359,38.201326
"JEFFERSON ","4237 FREEMAN , LOUISVILLE , KY","8","2","2007",-85.831478,38.197696
"JEFFERSON ","8500 DAWSON HILL ROAD , LOUISVILLE , KY","8","7","2007",-85.505128,38.118787
"JEFFERSON ","1914 PRESTON STREET ROAD , LOUISVILLE , KY","8","24","2007",-85.748572,38.220014
"JEFFERSON ","1131 FORREST STREET , LOUISVILLE , KY","8","31","2007",-85.739493,38.220295
"JEFFERSON ","205 MACKIE LANE , LOUISVILLE , KY","9","4","2007",-85.766892,38.14223
"JEFFERSON ","4617 CLAYTON TERRACE , LOUISVILLE , KY","9","25","2007",-85.816636,38.1368129
"JEFFERSON ","6500 SEATON LANE , LOUISVILLE , KY","9","25","2007",-85.582497,38.152153
"JEFFERSON ","803 JONES DRIVE , LOUISVILLE , KY","9","26","2007",-85.7762477,38.1485788
"JEFFERSON ","10904 MILWAUKEE WAY , LOUISVILLE , KY","10","2","2007",-85.85809,38.094539
"JEFFERSON ","5004 SOLONA DRIVE , LOUISVILLE , KY","10","9","2007",-85.855442,38.1080929
"JEFFERSON ","1373 BELMAR DRIVE , LOUISVILLE , KY","10","10","2007",-85.7218369,38.19581
"JEFFERSON ","2651 DRAYTON DRIVE , LOUISVILLE , KY","10","18","2007",-85.669684,38.223942
"JEFFERSON ","809 CARPENTER #2 , LOUISVILLE , KY","10","31","2007",-82.5891319,39.7118189
"JEFFERSON ","9814 WEST MANSLICK , LOUISVILLE , KY","1","9","2008",-85.782245,38.112796
"JEFFERSON ","8306 NATIONAL TURNPIKE , LOUISVILLE , KY","1","10","2008",-85.7502808,38.1284405
"JEFFERSON ","8205 SEALSTON DRIVE , LOUISVILLE , KY","1","14","2008",-85.629685,38.129662
"JEFFERSON ","3814 PINECROFT DRIVE , LOUISVILLE , KY","1","15","2008",-85.69159,38.132984
"JEFFERSON ","1400 CARDINAL DRIVE 3 , LOUISVILLE , KY","1","25","2008",-85.7218423,38.1957947
"JEFFERSON ","1234 SOUTH PRESTON STREET , LOUISVILLE , KY","3","3","2008",-85.750072,38.232666
"JEFFERSON ","6661 SYLVANIA , LOUISVILLE , KY","3","19","2008",-85.875326,38.157092
"JEFFERSON ","4108 MORAY COURT , LOUISVILLE , KY","3","27","2008",-85.8299399,38.191187
"JEFFERSON ","9814 WEST MANSLICK ROAD , LOUISVILLE , KY","4","9","2008",-85.782245,38.112796
"JEFFERSON ","1031 PITCHFORD ROAD , LOUISVILLE , KY","4","10","2008",-85.69816,38.137333
"JEFFERSON ","2205 BON BON DRIVE , LOUISVILLE , KY","4","10","2008",-85.7243717,38.1239598
"JEFFERSON ","123 SCOTTSDALE BOULEVARD , LOUISVILLE , KY","4","17","2008",-85.766936,38.1398409
"JEFFERSON ","1400 CARDINAL DRIVE , LOUISVILLE , KY","4","23","2008",-85.7218423,38.1957947
"JEFFERSON ","6503 OLD NEWS CUT ROAD , LOUISVILLE , KY","4","23","2008",-85.778805,38.1174869
"JEFFERSON ","3500 DAYTON , LOUISVILLE , KY","5","21","2008",-85.660749,38.2464439
"JEFFERSON ","1607 TIERNEY , LOUISVILLE , KY","6","9","2008",-85.884619,38.0896789
"JEFFERSON ","5010 RED OAK DRIVE , LOUISVILLE , KY","8","6","2008",-85.668527,38.172274
"JEFFERSON ","36 CALUMET DRIVE , LOUISVILLE , KY","8","12","2008",-85.762721,38.128242
"JEFFERSON ","6617 BRUNER LANE , LOUISVILLE , KY","8","19","2008",-85.887315,38.068745
"JEFFERSON ","6952 LEISURE LANE , LOUISVILLE , KY","8","19","2008",-85.6383453,38.1014452
"JEFFERSON ","1122 BRADLEY AVENUE , LOUISVILLE , KY","9","9","2008",-85.7516199,38.2181876
"JEFFERSON ","4186 SUMMERVIEW DRIVE , LOUISVILLE , KY","9","11","2008",-85.8751001,38.0742099
"JEFFERSON ","2813 CELINA DRIVE , LOUISVILLE , KY","10","30","2008",-85.711181,38.16559
"JEFFERSON ","6105 BLEVINS GAP ROAD 2 , LOUISVILLE , KY","11","6","2008",-85.878445,38.070137
"JEFFERSON ","1631 ARLING , LOUISVILLE , KY","11","24","2008",-85.7908269,38.1745189
"JEFFERSON ","1353 TRINITY PARK DRIVE , LOUISVILLE , KY","12","16","2008",-85.715943,38.187993
"JEFFERSON ","9202 OLD BARDSTOWN ROAD , LOUISVILLE , KY","12","30","2008",-85.569881,38.108154
"JEFFERSON ","1216 BLACKBERRY , LOUISVILLE , KY","12","31","2008",-85.7877884,38.1137819
"JEFFERSON ","1600  PENILE ROAD  , LOUISVILLE , KY","4","4","2009",-85.795791,38.1090685
"JEFFERSON ","4200  BLOCK MUDD LANE  , LOUISVILLE , KY","4","4","2009",-85.685006,38.088061
"JEFFERSON ","8807  FERNDALE ROAD  , LOUISVILLE , KY","4","21","2009",-85.5964747,38.1556369
"JEFFERSON ","8219  MINORS LANE  , LOUISVILLE , KY","5","8","2009",-85.708691,38.127094
"JEFFERSON ","4100  BLK SOUTHERN PARKWAY  , LOUISVILLE , KY","5","9","2009",-85.7674654,38.1949534
"JEFFERSON ","4111  SOUTHERN PARKWAY  , LOUISVILLE , KY","5","11","2009",-85.7661849,38.19464
"JEFFERSON ","8306  NATIONAL TURNPIKE, LOUISVILLE , KY","5","12","2009",-85.7502808,38.1284405
"JEFFERSON ","9200  BLOCK BLUE LICK ROAD  , LOUISVILLE , KY","5","15","2009",-85.6895531,38.1162891
"JEFFERSON ","2020  BASHFORD MANOR, LOUISVILLE , KY","1","1","2010",-85.6675973,38.1990654
"JEFFERSON ","9200  RIVER TRAIL, LOUISVILLE , KY","1","12","2010",-85.655178,38.1094808
"JEFFERSON ","3708  FALCON CREST, LOUISVILLE , KY","1","17","2010",-85.6921896,38.1174491
"JEFFERSON ","58  CALUMET, LOUISVILLE , KY","1","18","2010",-85.7619314,38.1294138
"JEFFERSON ","8800  MINOR LANE  , LOUISVILLE , KY","1","19","2010",-85.7135629,38.121868
"JEFFERSON ","4812  PINEWOOD ROAD  , LOUISVILLE , KY","1","31","2010",-85.689637,38.181766
"JEFFERSON ","175  OUTER LOOP, LOUISVILLE , KY","4","2","2010",-85.7797639,38.1288921
"JEFFERSON ","134  MILLS DRIVE  , LOUISVILLE , KY","4","12","2010",-85.830915,38.153619
"JEFFERSON ","2304  THURMAN COURT  , LOUISVILLE , KY","4","12","2010",-85.823588,38.198351
"JEFFERSON ","7400  ELNORA AVENUE  , LOUISVILLE , KY","4","12","2010",-85.8468115,38.1437841
"JEFFERSON ","11010  THUNDER DRIVE  , LOUISVILLE , KY","4","19","2010",-85.867571,38.095912
"JEFFERSON ","3910  ACCOMACK, LOUISVILLE , KY","4","21","2010",-85.539788,38.301418
"JEFFERSON ","4908  FLUSHING, LOUISVILLE , KY","5","18","2010",-85.853196,38.099979
"JEFFERSON ","1221  DRIFTWOOD, LOUISVILLE , KY","5","31","2010",-85.7895013,38.1143075
"JEFFERSON ","604  M STREET  , LOUISVILLE , KY","6","1","2010",-85.7686049,38.2091489
"JEFFERSON ","9814  MANSLICK ROAD  , LOUISVILLE , KY","6","3","2010",-85.7959789,38.131737
"JEFFERSON ","635  INIDUSTRY, LOUISVILLE , KY","6","12","2010",-85.774294,38.2215995
"JEFFERSON ","6506  CONNIE, LOUISVILLE , KY","6","13","2010",-85.873453,38.141854
"JEFFERSON ","4709  KINGSMORE DRIVE  , LOUISVILLE , KY","6","16","2010",-85.673906,38.102032
"JEFFERSON ","3211  CALAIS LANE  , LOUISVILLE , KY","6","17","2010",-85.580895,38.198347
"JEFFERSON ","9103  LANTANA, LOUISVILLE , KY","6","18","2010",-85.6412239,38.116646
"JEFFERSON ","5104  DELAWARE, LOUISVILLE , KY","6","19","2010",-85.663929,38.18801
"JEFFERSON ","2914 SOUTH 4TH STREET  , LOUISVILLE , KY","7","1","2010",-85.765658,38.207228
"JEFFERSON ","391  BARRICKS ROAD 252 , LOUISVILLE , KY","7","8","2010",-85.7011322,38.0806141
"JEFFERSON ","1221  DRIFTWOOD, LOUISVILLE , KY","7","13","2010",-85.7895013,38.1143075
"JEFFERSON ","7100  RAGGARD ROAD  , LOUISVILLE , KY","7","19","2010",-85.8701731,38.1714601
"JEFFERSON ","4909  QUAIL COURT  , LOUISVILLE , KY","7","27","2010",-85.6944675,38.1787904
"JEFFERSON ","1230  BROADWA, LOUISVILLE , KY","8","9","2010",-85.728108,38.243526
"JEFFERSON ","4709  KINGSMORE, LOUISVILLE , KY","8","10","2010",-85.673906,38.102032
"JEFFERSON ","807  JONES DRIVE  , LOUISVILLE , KY","8","16","2010",-85.7762381,38.1485271
"JEFFERSON ","8504  JAN WAY, LOUISVILLE , KY","8","17","2010",-85.6924219,38.126944
"JEFFERSON ","4204  ANGEL TERRACE  , LOUISVILLE , KY","8","24","2010",-85.572512,38.184012
"JEFFERSON ","1703  W WHEATMORE AVENUE  , LOUISVILLE , KY","11","15","2010",-85.79763,38.18856
"JEFFERSON ","3602  MASON, LOUISVILLE , KY","11","16","2010",-85.695345,38.114145
"JEFFERSON ","1625  BELMAR DRIVE  , LOUISVILLE , KY","1","6","2011",-85.712983,38.200318
"JEFFERSON ","2786  AUTUMN LAKE DR.  14 , LOUISVILLE , KY","7","12","2012",-85.8748461,38.0785176
"JEFFERSON ","11714  OLD MITCHELL HILL RD.  201 , LOUISVILLE , KY","7","15","2012",-85.7713691,38.079781
"JEFFERSON ","4204 NORTH BUBBLING OVER DRIVE  , LOUISVILLE , KY","10","23","2012",-85.854868,38.204726
"JEFFERSON ","7301 NORTH MOUNT WASHINGTON ROAD , LOUISVILLE , KY","10","26","2012",-85.629189,38.083576
"JEFFERSON ","4103 NORTH SHADY VILLA DRIVE 2 , LOUISVILLE , KY","11","5","2012",-85.685393,38.162971
"JEFFERSON ","4008 NORTH RALPH AVE  2 , LOUISVILLE , KY","11","14","2012",-85.8355194,38.2112138
"JEFFERSON ","3109 NORTH CHURCHILL PLACE 2 , LOUISVILLE , KY","11","27","2012",-85.6269758,38.2137574
"JEFFERSON ","4909 NORTH PARAMOUNT DRIVE 2 , LOUISVILLE , KY","11","27","2012",-85.848532,38.135111
"JEFFERSON ","5419  LAYNE ROAD  , LOUISVILLE , KY","1","2","2013",-85.659136,38.140393
"JEFFERSON ","812  MCCAWLEY ROAD  , LOUISVILLE , KY","1","13","2013",-85.6887932,38.1447375
"JEFFERSON ","1255  MCCAWLEY AVE, LOUISVILLE , KY","5","8","2013",-85.683897,38.144846
"JEFFERSON ","7210  WATSON LANE  , LOUISVILLE , KY","5","15","2013",-85.899289,38.060272
"JEFFERSON ","6707 GUNSTON LANE , PROSPECT , KY","1","4","2007",-85.5969837,38.3435468
"JESSAMINE ","320  SOUTHVIEW DRIVE  BOX 103 , BEREA , KY","4","10","2014",-84.2963223,37.568694
"JESSAMINE ","109 WITCHITA DR 13 , NICHOLASVILLE , KY","4","14","2004",-84.5941061,37.8775115
"JESSAMINE ","417 MAPLE E , NICHOLASVILLE , KY","4","14","2005",-84.5669101,37.8788007
"JESSAMINE ","173 LOIS LANE , NICHOLASVILLE , KY","12","10","2006",-84.4834821,37.9275871
"JESSAMINE ","201 NORTH FIRST STREET 2 , NICHOLASVILLE , KY","8","15","2010",-84.5733379,37.8815476
"JESSAMINE ","212  MILL STREET  , NICHOLASVILLE , KY","7","23","2012",-84.5778895,37.8850487
"JESSAMINE ","8647  TATES CREEK ROAD  , NICHOLASVILLE , KY","11","8","2012",-84.4475287,37.8923465
"JESSAMINE ","236 NORTH N 2ND ST STREET , NICHOLASVILLE , KY","8","15","2014",-84.5736492,37.8824829
"JOHNSON ","1092 BARN ROCK RD , FLAT GAP , KY","2","21","2004",-82.8873857,37.9342572
"JOHNSON ","  305 CANNEL COAL GAP  , HAGERHILL , KY","2","10","2013",-82.7877948,37.7649697
"JOHNSON ","8476 SOUTH ROUTE 321 KEY  , HAGERHILL , KY","4","14","2013",-82.7750383,37.756866
"JOHNSON ","797  PIGEON ROOST ROAD  , MEALLY , KY","4","16","2010",-82.7143668,37.8021638
"JOHNSON ","79 PACK HILL DR , PAINTSVILLE , KY","3","1","2005",-82.7827889,37.8144566
"JOHNSON ","219  PINE STREET  , PAINTSVILLE , KY","8","6","2010",-82.7958737,37.8108735
"JOHNSON ","601 - 677  BLEVINS DR/BLEVINS AVE, PAINTSVILLE , KY","8","14","2013",-82.8071126,37.8244561
"JOHNSON ","1621  RABBIT HOLLOW HOLLOW  , PAINTSVILLE , KY","2","20","2014",-82.8071054,37.8145384
"JOHNSON ","413  MILL STBOX C , PAINTSVILLE , KY","7","3","2014",-82.8071054,37.8145384
"JOHNSON ","11528 KY ROUTE 172 , REDBUSH , KY","1","27","2006",-82.9194834,37.9222396
"JOHNSON ","838 SLOANE BRANCH BOULEVARD , SITKA , KY","12","15","2006",-82.8382174,37.8806478
"JOHNSON ","BRANCH-SIP RD/CAUDILL BR, SITKA , KY","1","10","2014",-82.8382174,37.8806478
"JOHNSON ","STAFFORDS SPRING , STAFFORDSVILLE , KY","7","28","2005",-82.8493594,37.8378175
"JOHNSON ","119 LOCUST GROVE , STAMBAUGH , KY","2","4","2005",-82.7933778,37.8785366
"JOHNSON ","936 BOYD BRANCH , THEALKA , KY","1","22","2005",-82.8003487,37.8300071
"JOHNSON ","2029 ROUTE 2381 , VAN LEAR , KY","2","22","2004",-82.7579371,37.7712067
"JOHNSON ","100 MCCLURE ST 2 , WEST VAN LEAR , KY","2","16","2004",-82.779859,37.7867309
"JOHNSON ","114 KENTUCKY 302 , WEST VAN LEAR , KY","10","18","2004",-82.7890415,37.7873503
"KENTON ","4566 WEST AMBER DRIVE  , COVINGTON , KY","4","21","2013",-84.4911803,39.0354945
"KENTON ","411 WEST 19TH STREET , COVINGTON , KY","12","21","2014",-84.512279,39.065367
"KENTON ","1206  PIKE STREET , COVINGTON , KY","2","13","2015",-84.522403,39.074644
"KENTON ","326  STEVENSON ROAD , ERLANGER , KY","10","23","2015",-84.59585,39.012882
"KENTON ","3493 SENIOR ROAD , INDEPENDENCE , KY","2","14","2005",-84.503574,38.970147
"KENTON ","3493 SENOUR RD , INDEPENDENCE , KY","2","14","2006",-84.503574,38.970147
"KENTON ","3588  RICHARDSON ROAD  , INDEPENDENCE , KY","4","19","2010",-84.5565589,38.977715
"KENTON ","12776  KLEIN ROAD  , MORNING VIEW , KY","4","14","2009",-84.4604516,38.8898999
"KENTON ","15058  ROUSE ROAD , MORNING VIEW , KY","3","27","2015",-84.455279,38.829199
"KENTON ","3626  RECTOR ROAD , MORNING VIEW , KY","5","1","2015",-84.477312,38.885983
"KNOTT ","968 SOUTH STATE 160 HIGHWAY , HINDMAN , KY","6","8","2012",-82.9583285,37.319964
"KNOTT ","507  POSSUM TROT ROAD, HINDMAN , KY","12","19","2012",-82.9486628,37.367427
"KNOTT ","598  OGDEN BRANCH ROAD  , HINDMAN , KY","1","1","2013",-82.9997426,37.3440988
"KNOTT ","216  400 AMBURGEY BRANCH  , HINDMAN , KY","1","6","2013",-82.9934582,37.3312113
"KNOTT ","419  BEAR FORK ROAD, HINDMAN , KY","5","6","2013",-82.9804414,37.3359313
"KNOTT ","955 WEST KY. 80  APT 2 , HINDMAN , KY","1","25","2014",-82.9822683,37.3447825
"KNOTT ","79  GOLDEN ROD DR, KITE , KY","2","4","2014",-82.7747047,37.2997464
"KNOX ","28  FULLMOON COURT , BARBOURVILLE , KY","2","12","2012",-83.8888138,36.8664765
"KNOX ","146  DAVENPORT LANE  , BARBOURVILLE , KY","11","29","2013",-83.8888138,36.8664765
"KNOX ","480 MARBLE RD , CORBIN , KY","3","7","2004",-84.0968761,36.9486986
"KNOX ","553 WATCH AVE , CORBIN , KY","4","13","2005",-84.0459329,36.9568075
"KNOX ","553 WATCH ROAD , CORBIN , KY","5","3","2006",-84.0459329,36.9568075
"KNOX ","493  STANDARD AVENUE  , CORBIN , KY","8","7","2010",-84.0792862,36.9510282
"KNOX ","1248 HAZEL FK RD B , GRAY , KY","11","17","2004",-84.016193,36.9563443
"KNOX ","488 SAM PARKER RD , GRAY , KY","6","26","2005",-83.9871492,36.9591688
"KNOX ","86  MT PLEASANT CHURCH ROAD , GRAY , KY","2","17","2012",-83.9300279,36.9099832
"KNOX ","1298  HAZEL FORK , GRAY , KY","2","6","2015",-84.0129352,36.9431632
"KNOX ","605 TOWER RD , WOODBINE , KY","3","28","2004",-84.0845499,36.9030011
"LARUE ","748 SOUTH OTTER CREEK  , BUFFALO , KY","9","6","2010",-85.5542331,37.4666561
"","333  MT TABOR RD/MOUNT TABOR RD/KY-, , KY","",NA,NA,-84.2700179,37.8393332
"LARUE ","584 ROAD  , BUFFALO , KY","1","11","2014",-87.6229575,36.886998
"LARUE ","3422  BAILEY ROAD  , MAGNOLIA , KY","7","19","2012",-85.6573349,37.4748839
"LAUREL ","106 RUTH LN , CORBIN , KY","2","23","2004",-84.1368631,36.9758788
"LAUREL ","37 770 S HWY 411 , CORBIN , KY","8","17","2004",-84.11285,36.9761879
"LAUREL ","423  VANZANT ROAD  , CORBIN , KY","6","30","2010",-84.0968761,36.9486986
"LAUREL ","271  CLAY AVENUE  , CORBIN , KY","8","19","2010",-84.1059083,36.9721128
"LAUREL ","KY 490 HWY , EAST BERNSTADT , KY","1","28","2004",-84.1024747,37.2293066
"LAUREL ","EAST 3094 HIGHWAY , EAST BERNSTADT , KY","9","6","2008",-84.1122451,37.1891692
"LAUREL ","2153  FARRIS JONES ROAD  , EAST BERNSTADT , KY","4","30","2010",-84.0824674,37.2287452
"LAUREL ","134  RAY JOHNSON ROAD  , EAST BERNSTADT , KY","7","15","2010",-84.0846791,37.200522
"LAUREL ","2918  HOPKINS CEMETARY ROAD  , EAST BERNSTADT , KY","7","16","2010",-84.1177098,37.1895318
"LAUREL ","98  SPRING LOOP ROAD  , HODGENVILLE , KY","9","12","2011",-85.6187563,37.4993482
"LAUREL ","695 RALLEY SE RD , KEAVY , KY","5","5","2005",-84.1390642,37.0113186
"LAUREL ","208 FELTS SCH APTS S 16 , LILY , KY","1","25","2005",-84.0752089,37.0245332
"LAUREL ","98 UNDERPASS LN , LILY , KY","2","3","2005",-84.0727748,37.0228544
"LAUREL ","98 UNDERPASS , LILY , KY","2","22","2005",-84.0727748,37.0228544
"LAUREL ","142  BRAXTON LANE  , LILY , KY","7","21","2010",-84.0752089,37.0245332
"LAUREL ","109 SYCAMORE , LONDON , KY","6","9","2004",-84.0891862,37.1298258
"LAUREL ","2845 HAWK CREEK ROAD , LONDON , KY","9","26","2004",-84.2036792,37.1896257
"LAUREL ","274 NEW SALEM RD , LONDON , KY","2","16","2005",-83.9879631,37.1629038
"LAUREL ","4020 SLATE LICK RD , LONDON , KY","3","15","2005",-84.0870769,37.1685928
"LAUREL ","314 ANDREWS LN , LONDON , KY","3","28","2005",-84.099324,37.1410035
"LAUREL ","458 BAKER TABOR RD , LONDON , KY","4","5","2005",-84.2146572,37.1540862
"LAUREL ","85 CASSEY WAGERS LN , LONDON , KY","3","12","2006",-83.9061671,37.0400786
"LAUREL ","NEW SALEM ROAD , LONDON , KY","1","11","2007",-83.981988,37.1623212
"LAUREL ","HWY 472 HIGHWAY , LONDON , KY","1","24","2007",-84.0003589,37.1658716
"LAUREL ","425 RIVER BEND ROAD , LONDON , KY","6","23","2007",-84.0874769,37.0578355
"LAUREL ","3099 SOMERSET ROAD , LONDON , KY","10","23","2007",-84.1637848,37.1504655
"LAUREL ","3239 HWY 552 , LONDON , KY","1","22","2008",-84.0706566,37.027584
"LAUREL ","165 DAN BOWLING ROAD , LONDON , KY","7","3","2008",-84.032441,37.2150036
"LAUREL ","410  MOREN ROAD  , LONDON , KY","5","12","2010",-84.0864012,37.1419135
"LAUREL ","495  MAPLESVILLE ROAD  , LONDON , KY","5","15","2010",-84.023754,37.1822071
"LAUREL ","1971  WILLIE GREEN ROAD  , LONDON , KY","5","17","2010",-84.160278,37.0900951
"LAUREL ","707 EAST 4TH STREET  , LONDON , KY","5","21","2010",-84.074444,37.1311356
"LAUREL ","189  VALLEY LANE  , LONDON , KY","5","27","2010",-84.0970865,37.1030162
"LAUREL ","64  SLATE LICK ROAD  , LONDON , KY","6","17","2010",-84.0709844,37.1397132
"LAUREL ","9342 NORTH US 25, LONDON , KY","6","21","2010",-84.1019202,37.1424138
"LAUREL ","707 EAST 4TH STREET  , LONDON , KY","6","24","2010",-84.074444,37.1311356
"LAUREL ","24  HARDIN ROAD  , LONDON , KY","6","28","2010",-84.0546104,37.0690178
"LAUREL ","128  PEARL STREET  , LONDON , KY","7","12","2010",-84.0800146,37.1359189
"LAUREL ","1810  TUTLE ROAD  , LONDON , KY","7","14","2010",-83.9594855,36.9971006
"LAUREL ","576  MAPLE GROVE ROAD  , LONDON , KY","7","21","2010",-84.1142193,37.0653335
"LAUREL ","2518 NORTH LAUREL LAKE ROAD  , LONDON , KY","8","7","2010",-84.1556165,37.1617467
