"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"CREEK ","10380 SOUTH 235TH W AVENUE  , SAPULPA , OK","OK",9,15,2010,-96.255854,36.013526
"CREEK ","111 EAST BURNHAM, SAPULPA , OK","OK",9,16,2010,-96.111502,35.980633
"CREEK ","1140 EAST MCKINLEY AVENUE  , SAPULPA , OK","OK",11,2,2010,-96.09687,35.994239
"CREEK ","9410 WEST SOUTHFORK ROAD  , SAPULPA , OK","OK",4,7,2011,-96.0994755,35.9327462
"CREEK ","32 EAST 2ND, SHAMROCK , OK","OK",8,9,2006,-96.585599,35.909334
"CREEK ","989  TRAIL END ROAD  , TERLTON , OK","OK",2,7,2012,-96.419881,36.150182
"CREEK ","6121 SOUTH 45TH W AVENUE  , TULSA , OK","OK",5,7,2009,-96.043244,36.074646
"CREEK ","8418 SOUTH 36TH WEST AVENUE  , TULSA , OK","OK",11,12,2009,-96.0335829,36.042056
"CREEK ","7522 SOUTH 63RD WEST AVENUE  , TULSA , OK","OK",4,27,2010,-96.062504,36.053259
"CREEK ","6715 WEST SOUTH 64TH STREET B , TULSA , OK","OK",3,28,2011,-96.0519451,36.0715022
"CUSTER ","  320 AMES N, BUTLER , OK","OK",3,29,2002,-99.1849359,35.639413
"CUSTER ","  PANTHER CREEK ROAD RT2 3A , CANUTE , OK","OK",7,26,2007,-99.2795337,35.4219943
"CUSTER ","  1006 ORIENT, CLINTON , OK","OK",4,5,2002,-98.972553,35.516134
"CUSTER ","  2401 28TH S, CLINTON , OK","OK",4,30,2004,-98.9935652,35.4670402
"DELAWARE ","206  SKYLINE, BERNICE , OK","OK",9,29,2011,-94.9155822,36.6269102
"DELAWARE ","362  SERENITY DRIVE  , COLCORD , OK","OK",3,19,2011,-94.6930014,36.264249
"DELAWARE ","181  MOBILE VISTA DRIVE  , EUCHA , OK","OK",2,5,2011,-94.9177009,36.474143
"DELAWARE ","  1531 80TH  ST, GROVE , OK","OK",2,13,2001,-94.8099412,36.61829
"DELAWARE ","  60950 360 E RD, GROVE , OK","OK",6,12,2001,-94.8054522,36.5030607
"DELAWARE ","1011 SOUTH MILL STREET  , GROVE , OK","OK",7,1,2008,-94.7666321,36.586044
"ELLIS ","  316 WALNUT S, FARGO , OK","OK",6,21,2001,-99.6247768,36.373346
"GARFIELD ","  575 DAVIS N, ENID , OK","OK",9,1,2001,-97.861174,36.402442
"GARFIELD ","  601 OKLAHOMA W, ENID , OK","OK",4,5,2002,-97.885506,36.393108
"GARFIELD ","  605 6 N ST, ENID , OK","OK",8,22,2002,-97.86903,36.402844
"GARFIELD ","  1210 CYPRESS E, ENID , OK","OK",10,6,2003,-97.859917,36.400958
"GRADY ","  2476 COUNTY ROAD 1339, BLANCHARD , OK","OK",3,25,2004,-97.674994,35.074978
"GRADY ","2236  COUNTY ROAD 1236, CHICKASHA , OK","OK",10,28,2004,-97.9364326,35.052565
"GRADY ","  1616 EIGHT  ST, MINCO , OK","OK",6,11,2001,-97.9527842,35.3098143
"GRADY ","  1013 WASHINGTON W, MINCO , OK","OK",4,30,2002,-97.9444913,35.3128371
"GRADY ","  615 9TH N ST, NINNEKAH , OK","OK",7,12,2000,-97.9441132,35.0430088
"GRADY ","  1014 19TH S ST, RUSH SPRINGS , OK","OK",4,17,2003,-97.9569845,34.7825721
"GRADY ","  525 WASHINGTON W, RUSH SPRINGS , OK","OK",10,10,2003,-97.9569845,34.7825721
"GRADY ","  902 DELAWARE  AVE, RUSH SPRINGS , OK","OK",1,23,2005,-97.9569845,34.7825721
"GRADY ","  1210 IDAHO W AVE, TUTTLE , OK","OK",1,15,2000,-97.8122658,35.2908947
"GRADY ","  1103 2ND NW, TUTTLE , OK","OK",1,13,2003,-97.8146921,35.2839025
"GRADY ","  1103 SECOND NW ST, TUTTLE , OK","OK",8,3,2003,-97.8146921,35.2839025
"GRADY ","  209 1/2 CEMETERY N RD, TUTTLE , OK","OK",9,3,2003,-97.7604946,35.291614
"GRANT ","  708 KIOWA W, NASH , OK","OK",11,17,2000,-98.050341,36.6661413
"HARMON ","GIBSON  RD  793, GOULD , OK","OK",7,21,2003,-99.772422,34.6677619
"HARMON ","  4208 VERNON  DR, HOLLIS , OK","OK",8,22,2002,-99.9120456,34.6883948
"HARMON ","  310 COTTONWOOD  DR, VINSON , OK","OK",11,9,2004,-99.8598231,34.900612
"HASKELL ","  310 COTTONWOOD  DR, KEOTA , OK","OK",10,24,2002,-94.9216195,35.2556524
"HASKELL ","  603 MAIN S, MCCURTAIN , OK","OK",11,15,2000,-94.9643329,35.1506304
"HASKELL ","512 WEST BROADWAY STREET  , STIGLER , OK","OK",5,4,2001,-95.1244518,35.257863
"HASKELL ","  314 COLLEGE  ST, STIGLER , OK","OK",5,20,2010,-95.1230169,35.253708
"HASKELL ","  320 VERSA E, STIGLER , OK","OK",11,1,2010,-95.1230169,35.253708
"HUGHES ","206  BURTON STREET  , CALVIN , OK","OK",5,9,2004,-96.2486171,34.9678671
"HUGHES ","30878 SOUTH SHW 82, CALVIN , OK","OK",9,26,2009,-96.2486171,34.9678671
"HUGHES ","  9th 207 SE ST 5A, HOLDENVILLE , OK","OK",8,11,2004,-96.3991765,35.0803617
"HUGHES ","8117 EAST E/W 130 ROAD  , WETUMKA , OK","OK",1,5,2014,-96.242665,35.130328
"JACKSON ","118 SOUTHWEST C STREET  , ALTUS , OK","OK",4,23,2002,-99.3341527,34.6474494
"JACKSON ","306 NORTHEAST 3RD, ALTUS , OK","OK",5,29,2003,-99.3007938,34.6514758
"JACKSON ","502 NORTHWEST 3RD, ALTUS , OK","OK",9,12,2003,-99.3007938,34.6514758
"JACKSON ","705 NORTHWEST 2ND, ALTUS , OK","OK",10,5,2003,-99.3021306,34.6518107
"JACKSON ","931  KATY  , ALTUS , OK","OK",12,15,2014,-99.321235,34.6298456
"JACKSON ","4302 NORTH 381 ROAD  , BLAIR , OK","OK",2,11,2003,-95.3149047,34.9209728
"JACKSON ","  413 VORHEES N ST, BLAIR , OK","OK",5,9,2008,-99.3353635,34.7795085
"JACKSON ","  201 BURNS N ST, ELDORADO , OK","OK",3,18,2008,-99.6481484,34.4720173
"JACKSON ","  8218 COUNTY RD 121 E RD, OLUSTEE , OK","OK",11,23,2002,-99.4223109,34.548684
"JEFFERSON ","  427 EVERETT, ADDINGTON , OK","OK",4,19,2002,-97.9669797,34.2445351
"JEFFERSON ","  415 1/2 NONA E, WAURIKA , OK","OK",4,6,2001,-97.997536,34.1670371
"JEFFERSON ","  401 1/2 MORGAN  ST, WAURIKA , OK","OK",11,7,2004,-97.997536,34.1670371
"JEFFERSON ","  20447 E COUNTY ROAD 159, WAURIKA , OK","OK",10,23,2006,-97.997536,34.1670371
"JOHNSTON ","  815 ZINN S, MILL CREEK , OK","OK",10,24,2000,-96.8263981,34.4042586
"JOHNSTON ","21124  STATE HIGHWAY 19, MILL CREEK , OK","OK",3,1,2002,-96.8263981,34.4042586
"JOHNSTON ","224 EAST 1ST STREET  , TISHOMINGO , OK","OK",9,15,2000,-96.665969,34.2405039
"JOHNSTON ","904 WEST C STREET  , TISHOMINGO , OK","OK",11,15,2000,-96.655067,34.1938339
"JOHNSTON ","  602 7TH E ST, TISHOMINGO , OK","OK",10,2,2004,-96.6793869,34.2400496
"JOHNSTON ","  702 A E ST, TISHOMINGO , OK","OK",9,17,2011,-96.7787568,34.0895379
"JOHNSTON ","  407 8TH N ST, WAPANUCKA , OK","OK",10,14,2003,-96.429845,34.371164
"KAY ","  406 MOORE E ST, BLACKWELL , OK","OK",2,13,2008,-97.2828207,36.8044767
"KAY ","  109 1/2 KIMP S, BLACKWELL , OK","OK",1,18,2011,-97.2828207,36.8044767
"KAY ","  208 BROADWAY S, KAW CITY , OK","OK",1,13,2005,-96.8672668,36.7668466
"KAY ","  112 LAFEVERS, NEWKIRK , OK","OK",7,9,2003,-97.0533717,36.8822549
"KAY ","  901 MAYTUBBY N, PONCA CITY , OK","OK",7,30,2002,-97.0855948,36.706981
"KAY ","1100 SOUTH BYRD STREET 37 , PONCA CITY , OK","OK",9,25,2002,-97.0471839,36.728361
"KAY ","  1223 LINCOLN W, PONCA CITY , OK","OK",4,3,2003,-97.1010335,36.6952693
"KAY ","  611 4TH N ST, PONCA CITY , OK","OK",8,11,2003,-97.0796689,36.7093885
"KAY ","1301 WEST COOLIDGE AVENUE  , PONCA CITY , OK","OK",8,20,2003,-97.299082,36.789173
"KAY ","277  ENLOW AVENUE  , PONCA CITY , OK","OK",2,24,2004,-97.289391,36.788156
"KAY ","509 NORTH 1ST STREET  , PONCA CITY , OK","OK",2,25,2004,-97.083239,36.708378
"KAY ","  5 TIMBERVIEW  PL, PONCA CITY , OK","OK",5,26,2004,-96.896641,36.764187
"KAY ","  2901 RIVERVIEW W RD, PONCA CITY , OK","OK",6,30,2004,-97.1192079,36.6375289
"KAY ","  332 OSAGE S ST 1, PONCA CITY , OK","OK",11,3,2007,-97.090937,36.7001909
"KAY ","  812 GRAND W, PONCA CITY , OK","OK",9,23,2008,-97.093825,36.703603
"KAY ","  410 8TH N, PONCA CITY , OK","OK",9,25,2008,-97.074924,36.707114
"KAY ","  408 PALM N ST, PONCA CITY , OK","OK",2,16,2009,-97.092055,36.707558
"KAY ","  213 GARY W, PONCA CITY , OK","OK",2,20,2009,-97.085936,36.723627
"KAY ","  2100 UNION N ST 1201, PONCA CITY , OK","OK",4,3,2009,-97.0857904,36.7268842
"KAY ","  5984 LAKE ROAD, PONCA CITY , OK","OK",8,3,2009,-96.9979736,36.7095293
"KAY ","1000 SOUTH 5TH STREET , PONCA CITY , OK","OK",2,21,2012,-97.079323,36.693966
"KAY ","  1314 6TH S ST, TONKAWA , OK","OK",3,12,2000,-97.3073217,36.6914142
"KAY ","  312 PERRY S, TONKAWA , OK","OK",8,10,2003,-97.3100441,36.6783679
"KAY ","1006 SOUTH WAVERLY STREET  , TONKAWA , OK","OK",6,27,2006,-97.3100441,36.6783679
"KINGFISHER ","  FT OAKLAND ROAD  , DOVER , OK","OK",11,20,2003,-97.9111664,35.9814291
"KINGFISHER ","209 EAST LIBERTY AVENUE  , DOVER , OK","OK",11,20,2003,-97.9111664,35.9814291
"KINGFISHER ","218 SOUTH PALM STREET  , HENNESSEY , OK","OK",11,8,2002,-97.8986675,36.1092046
"KIOWA ","120 NORTH OSAGE STREET  , HOBART , OK","OK",1,5,2003,-88.1248399,44.5561608
"KIOWA ","  300 FRANTZ S, HOBART , OK","OK",12,13,2003,-99.0931317,35.0295009
"KIOWA ","  9600 MAIN S, MOUNTAIN PARK , OK","OK",1,28,2003,-98.9513157,34.6970972
"KIOWA ","414 NORTH 7TH STREET  , MOUNTAIN PARK , OK","OK",6,8,2004,-110.570436,45.660867
"LATIMER ","COUNTY ROAD 290 N, WILBURTON , OK","OK",4,12,2002,-95.3091383,34.91871
"LATIMER ","  623 STEPHENS S, WILBURTON , OK","OK",4,24,2002,-95.3091383,34.91871
"LATIMER ","11TH W ST 113D, WILBURTON , OK","OK",5,1,2002,-95.32415,34.9129713
"LATIMER ","  1501 D  ST, WILBURTON , OK","OK",9,11,2003,-101.7497651,37.0399312
"LE FLORE ","  306 MAIN E, POTEAU , OK","OK",1,8,2004,-94.6702541,35.167203
"LE FLORE ","  1313 MAIN E, SPIRO , OK","OK",8,3,2011,-94.7913905,35.3073543
"LEFLORE ","  1209 ROCK ISLAND E, ARKOMA , OK","OK",3,10,2002,-94.4341043,35.3545364
"LEFLORE ","  402 1/2 MAIN E, ARKOMA , OK","OK",12,7,2002,-94.4346953,35.359478
"LEFLORE ","29031  CABIN LANE  , CAMERON , OK","OK",7,8,2003,-94.5346655,35.1339862
"LEFLORE ","20706  FIELDS LANE  , CAMERON , OK","OK",7,24,2003,-94.5346655,35.1339862
"LEFLORE ","1800 SOUTH GRAY STREET  , HEAVENER , OK","OK",5,13,2001,-94.6030084,34.8955218
"LEFLORE ","  2406 PRYOR E AVE, HEAVENER , OK","OK",10,20,2002,-94.6030084,34.8955218
"LEFLORE ","106  ROWE AVENUE  , HEAVENER , OK","OK",12,5,2002,-94.6030084,34.8955218
"LEFLORE ","  22756 CEDAR  RD, MUSE , OK","OK",12,16,2003,-94.7629103,34.671933
"LEFLORE ","17117  SHELLEY CARLILE DRIVE  , PANAMA , OK","OK",10,21,2000,-94.6724465,35.1673193
"LEFLORE ","  739 RIVERSIDE  DR, PANAMA , OK","OK",6,22,2002,-94.5958128,35.0696412
"LEFLORE ","  205 CHOCTAW  ST, PANAMA , OK","OK",9,7,2002,-94.6702313,35.1732666
"LEFLORE ","  203 BLACKWELL  ST, POCOLA , OK","OK",5,17,2002,-94.4779956,35.2312065
"LEFLORE ","  113 HICKMAN  ST, POTEAU , OK","OK",6,13,2002,-94.68211,35.1771174
"LEFLORE ","  601 INDIANA S ST, POTEAU , OK","OK",7,17,2002,-94.6665856,35.1722067
"LEFLORE ","  800 WASHINGTON, SHADY POINT , OK","OK",5,4,2001,-95.9437983,36.7145582
"LEFLORE ","  310 ILLINOIS N ST, SHADY POINT , OK","OK",5,4,2001,-94.67145,35.1642861
"LEFLORE ","  606 MISSOURI, SPIRO , OK","OK",1,31,2001,-94.619944,35.2412073
"LEFLORE ","  803 MCKENZIE W AVE, SPIRO , OK","OK",1,31,2001,-94.619944,35.2412073
"LEFLORE ","  1700 CENTRAL  ST, SPIRO , OK","OK",11,26,2002,-94.5755605,35.2810755
"LEFLORE ","  704 OKLAHOMA  ST, SPIRO , OK","OK",1,12,2004,-94.619944,35.2412073
"LINCOLN ","  312 MAIN N ST, CHANDLER , OK","OK",8,13,2010,-97.0072862,35.6871972
"LINCOLN ","  1 WAITS LANE  RT  2828, WELLSTON , OK","OK",5,23,2002,-97.063363,35.6942278
"LINCOLN ","1008  BIRCH AVE, WELLSTON , OK","OK",3,26,2014,-97.063432,35.686488
"LOGAN ","7706 SOUTH VASSPR ROAD  , COYLE , OK","OK",2,21,2012,-97.2344804,35.9567175
"LOGAN ","  2217 7 W ST, EDMOND , OK","OK",2,8,2001,-97.4870124,35.6487267
"LOGAN ","  707 ASH, GUTHRIE , OK","OK",7,19,2000,-97.4215345,35.8845698
"LOGAN ","  9520 116TH W ST, GUTHRIE , OK","OK",12,28,2000,-97.4253185,35.878937
"LOGAN ","  1011 JEFFERSON E, GUTHRIE , OK","OK",1,5,2001,-97.4215133,35.8863264
"LOGAN ","  404 MEADOW BACK, GUTHRIE , OK","OK",3,5,2001,-97.4253185,35.878937
"LOGAN ","  300 CHISOLM  TRL, GUTHRIE , OK","OK",4,4,2001,-97.4826719,35.756556
"LOGAN ","  1023 HARRISON E, GUTHRIE , OK","OK",7,27,2001,-97.412665,35.876778
"LOGAN ","  13200 ARMADILLO  DR, GUTHRIE , OK","OK",10,6,2001,-97.2623447,35.8788322
"LOGAN ","  3207 TWO CREEKS  RD, GUTHRIE , OK","OK",6,22,2002,-97.385581,35.857741
"LOGAN ","  10675 ARCADIA  LN, GUTHRIE , OK","OK",7,26,2002,-97.342389,35.768363
"LOGAN ","  817 CLEVELAND E, GUTHRIE , OK","OK",1,28,2003,-97.415615,35.87887
"LOGAN ","  3701 PRAIRIE GROVE, GUTHRIE , OK","OK",8,17,2004,-97.379834,35.837994
"LOGAN ","  810 PINE N ST 2, GUTHRIE , OK","OK",9,8,2006,-97.407165,35.885597
"LOGAN ","  1403 OKLAHOMA E, LUTHER , OK","OK",6,6,2001,-97.4767376,35.483592
"LOGAN ","  10124 RIDGECREST  RD, MERIDIAN , OK","OK",8,10,2002,-97.5811455,35.4951016
"LOGAN ","  5050 DAVID PAYNE  RD, STILLWATER , OK","OK",12,29,2000,-97.0583681,36.1156071
"LOGAN ","  3 OAK PARK, STILLWATER , OK","OK",5,14,2001,-97.0208633,36.1201041
"LOVE ","  2725 TRIPLETT E RD, MARIETTA , OK","OK",9,22,2000,-97.1166788,33.937045
"LOVE ","  13400 TUMBLEWEED  TRL, MARIETTA , OK","OK",12,9,2004,-84.5414252,34.4273428
"LOVE ","  2500 BLACKOAK, OVERBROOK , OK","OK",8,23,2001,-97.1415529,34.06748
"LOVE ","  2087 ALLEN  RD, OVERBROOK , OK","OK",8,10,2010,-96.5987476,33.050338
"MAJOR ","821 NORTH WENTZ STREET  , CLEO SPRINGS , OK","OK",10,23,2003,-98.4406325,36.405312
"MARSHALL ","  21500 A CHARTER OAK E RD, ENOS , OK","OK",1,21,2005,-95.9098348,36.0553194
"MARSHALL ","  21500 B CHARTER OAK E RD, KINGSTON , OK","OK",5,31,2001,-95.9098348,36.0553194
"MARSHALL ","  1718 YOST E RD, KINGSTON , OK","OK",5,16,2003,-96.7197216,33.99871
"MARSHALL ","  1202 DUNCAN S, KINGSTON , OK","OK",12,17,2004,-96.7197216,33.99871
"MARSHALL ","  408 2ND E ST, KINGSTON , OK","OK",8,19,2005,-96.7241629,34.0014578
"MARSHALL ","  403 CREEK W, KINGSTON , OK","OK",3,24,2006,-96.7143199,33.8870074
"MAYES ","  205 MAYTUBBY N, ADAIR , OK","OK",5,14,2003,-95.2713584,36.4367575
"MAYES ","  206 MAYTUBBY S, ADAIR , OK","OK",9,3,2003,-95.2713584,36.4367575
"MAYES ","  1106 GAYE  ST, ADAIR , OK","OK",3,3,2004,-95.2713584,36.4367575
"MAYES ","  1864 TWIN OAK  ST, ADAIR , OK","OK",4,14,2004,-95.2713584,36.4367575
"MAYES ","  103 GUNTER E, CHOUTEAU , OK","OK",7,11,2003,-95.3430239,36.1859301
"MAYES ","4005 WEST 380 ROAD  , LANGLEY , OK","OK",8,30,2002,-95.0293352,36.5246056
"MAYES ","109 NORTH HOWEY STREET  , LOCUST GROVE , OK","OK",8,25,2003,-95.1677401,36.2000936
"MAYES ","603 EAST 8TH STREET  , LOCUST GROVE , OK","OK",3,15,2006,-78.4892773,38.0352663
"MAYES ","34203 SOUTH 4505 ROAD  , PRYOR , OK","OK",12,26,2001,-96.0713735,34.883994
"MAYES ","  318 MAGNOLIA, PRYOR , OK","OK",1,19,2002,-95.3188184,36.2897939
"MAYES ","638 EAST PAWNEE AVENUE  , PRYOR , OK","OK",7,26,2002,-95.3169136,36.3084275
"MAYES ","  407 MAYS  ST, PRYOR , OK","OK",5,21,2003,-95.3169136,36.3084275
"MAYES ","  405 RADCLIFF E, PRYOR , OK","OK",3,5,2011,-95.3169136,36.3084275
"MAYES ","  305 DELAWARE S ST, SALINA , OK","OK",1,24,2003,-95.1532966,36.2928692
"MAYES ","  28 COTTON WOOD  ST, VINITA , OK","OK",1,21,2002,-95.1541339,36.6386937
"MCCLAIN ","  210 WHITAKER N ST, BLANCHARD , OK","OK",7,22,2000,-97.6580935,35.1378441
"MCCLAIN ","245 NORTH 438 ROAD  , BLANCHARD , OK","OK",1,15,2001,-96.3853426,33.9808514
"MCCLAIN ","5525 SOUTH 427, BLANCHARD , OK","OK",3,7,2001,-96.4401087,34.5634578
"MCCLAIN ","  710 SALTWELL N ST, COLE , OK","OK",3,11,2001,-97.5728127,35.1022899
"MCCLAIN ","  207 COLVARD W ST, MAYSVILLE , OK","OK",12,1,2003,-97.4058604,34.8172987
"MCCLAIN ","  444414 CENTERLANE  DR, NEWCASTLE , OK","OK",5,7,2002,-97.59976,35.2472869
"MCCLAIN ","  1045 HAMOND HEIGHTS, PURCELL , OK","OK",2,22,2004,-97.3611394,35.0136831
"MCCURTAIN ","  223 MAIN N ST 3, BROKEN ARROW , OK","OK",11,13,2001,-95.7866051,36.0536512
"MCCURTAIN ","  519 BRULE W ST, BROKEN BOW , OK","OK",11,13,2001,-94.7391045,34.0292764
"MCCURTAIN ","  110 BLANCHARD, BROKEN BOW , OK","OK",7,19,2002,-94.7391045,34.0292764
"MCCURTAIN ","  401 HUFFMAN  RD, BROKEN BOW , OK","OK",6,17,2003,-94.7323246,34.0241617
"MCCURTAIN ","  109 MINOR CIRCLE, BROKEN BOW , OK","OK",9,22,2004,-94.730107,34.0329361
"MCCURTAIN ","  704 DIERKS, BROKEN BOW , OK","OK",3,17,2005,-94.7346601,34.0333886
"MCCURTAIN ","  901 DIERKS N, BROKEN BOW , OK","OK",10,12,2005,-94.7346927,34.0353091
"MCCURTAIN ","  409 1/2 PARK N DR, BROKEN BOW , OK","OK",4,23,2008,-94.7395982,34.0309489
"MCCURTAIN ","GIBSON  RD 107, BROKEN BOW , OK","OK",9,22,2011,-94.7309801,34.011456
"MCCURTAIN ","  702 CHOCTAW W, EAGLETOWN , OK","OK",10,7,2003,-94.572408,34.033964
"MCCURTAIN ","11  VAUGHN DRIVE  , EAGLETOWN , OK","OK",8,9,2004,-94.7443824,34.0271249
"MCCURTAIN ","  299 CAMP  ST, HAWORTH , OK","OK",10,7,2002,-94.6527114,33.8465003
"MCCURTAIN ","403  OAK STREET  , IDABEL , OK","OK",7,13,2004,-94.8004429,33.8974141
"MCCURTAIN ","  5 PARK SE DR, IDABEL , OK","OK",3,30,2011,-94.8254397,33.8827677
"MCCURTAIN ","  5 PARLE SE DR, MILLERTON , OK","OK",3,6,2002,-95.0135582,33.9859409
"MCCURTAIN ","  14 CENTRAL N, RINGOLD , OK","OK",10,17,2004,-95.090474,34.1768819
"MCCURTAIN ","  1604 HERRON  ST, RINGOLD , OK","OK",6,1,2006,-95.125119,34.174946
"MCINTOSH ","121027 S 4156 ROAD , EUFAULA , OK","OK",3,9,2015,-95.611133,35.1799339
"MUSKOGEE ","102  2ND STREET  , FORT GIBSON , OK","OK",6,28,2009,-95.2161162,35.7844712
"MUSKOGEE ","405 WEST MAPLE STREET  , HASKELL , OK","OK",9,18,2002,-95.6749667,35.8270803
"MUSKOGEE ","  317 JACKSON N ST, HASKELL , OK","OK",9,29,2009,-95.674149,35.8203784
"MUSKOGEE ","  1527 10 E HWY, MUSKOGEE , OK","OK",1,9,2000,-95.1908248,35.6565821
"MUSKOGEE ","  494 2 MILE N RD, MUSKOGEE , OK","OK",2,2,2000,-95.3535163,35.7414449
"MUSKOGEE ","  1430 POPLAR E SR, MUSKOGEE , OK","OK",9,26,2000,-95.3696909,35.7478769
"MUSKOGEE ","  715 SHADY  ST, MUSKOGEE , OK","OK",11,7,2000,-95.2443715,35.8035124
"MUSKOGEE ","1454 EAST POPULAR, MUSKOGEE , OK","OK",11,30,2000,-95.3383197,35.7319662
"MUSKOGEE ","1107 EAST PIERCE STREET  , MUSKOGEE , OK","OK",5,7,2001,-95.2365837,35.7953798
"MUSKOGEE ","  304 SEMINOLE S ST, MUSKOGEE , OK","OK",2,20,2002,-95.3492101,35.7378028
"MUSKOGEE ","502 WEST SKELLY  708 , MUSKOGEE , OK","OK",5,14,2002,-95.6786096,35.8130188
"MUSKOGEE ","  603 DAYTON  ST, MUSKOGEE , OK","OK",6,22,2002,-95.3596023,35.7483152
"MUSKOGEE ","  2417 CHEROKEE S, MUSKOGEE , OK","OK",7,2,2002,-95.378287,35.721872
"MUSKOGEE ","  4421 DENISON  ST, MUSKOGEE , OK","OK",7,10,2002,-95.4164723,35.7576777
"MUSKOGEE ","  1630 CENTER  LN, MUSKOGEE , OK","OK",10,3,2002,-95.353152,35.7315468
"MUSKOGEE ","  709 K N ST, MUSKOGEE , OK","OK",10,3,2002,-95.3533854,35.7498484
"MUSKOGEE ","  714 21ST S ST, MUSKOGEE , OK","OK",10,28,2002,-95.3905113,35.747366
"MUSKOGEE ","  950 32ND S  205A, MUSKOGEE , OK","OK",12,20,2002,-95.4024045,35.7440746
"MUSKOGEE ","  1516 DENVER  ST, MUSKOGEE , OK","OK",2,28,2003,-95.388751,35.7513947
"MUSKOGEE ","  815 DENVER  ST, MUSKOGEE , OK","OK",4,3,2003,-95.3805808,35.7484371
"MUSKOGEE ","  2328 FREDONIA  ST, MUSKOGEE , OK","OK",4,11,2003,-95.3388227,35.7468106
"MUSKOGEE ","  2707 OKLAHOMA  ST, MUSKOGEE , OK","OK",4,11,2003,-95.3973293,35.7570917
"MUSKOGEE ","  1606 CHESTNUT  ST, MUSKOGEE , OK","OK",5,15,2003,-95.3470787,35.7624903
"MUSKOGEE ","  2000 BROCKWAY  ST, MUSKOGEE , OK","OK",6,26,2003,-95.3395273,35.7670367
"MUSKOGEE ","  1510 ASH  ST, MUSKOGEE , OK","OK",10,9,2003,-95.352087,35.76146
"MUSKOGEE ","  808 CROMWELL  ST, MUSKOGEE , OK","OK",11,3,2003,-95.3531081,35.760587
"MUSKOGEE ","  1932 BALTIMORE  AVE, MUSKOGEE , OK","OK",1,14,2004,-95.3465966,35.7384206
"MUSKOGEE ","  540 HARRIS W RD, MUSKOGEE , OK","OK",2,28,2004,-95.3674939,35.784889
"MUSKOGEE ","  1418 CHERRY  ST, MUSKOGEE , OK","OK",3,3,2004,-95.3515261,35.7597791
"MUSKOGEE ","  759 93RD SOUTH W ST, MUSKOGEE , OK","OK",4,14,2004,-95.389607,35.6243427
"MUSKOGEE ","  952 32ND S ST 28, MUSKOGEE , OK","OK",4,15,2004,-95.4024047,35.7440187
"MUSKOGEE ","  403 AUGUSTA W ST, MUSKOGEE , OK","OK",8,31,2004,-95.3837612,35.7327962
"MUSKOGEE ","  1522 CHERRY  ST, MUSKOGEE , OK","OK",8,31,2004,-95.3515444,35.7610921
"MUSKOGEE ","  1911 24 S ST, MUSKOGEE , OK","OK",10,17,2004,-95.3938045,35.7319903
"MUSKOGEE ","  2705 OKLAHOMA W ST, MUSKOGEE , OK","OK",11,23,2004,-95.3974623,35.7570915
"MUSKOGEE ","  1108 WOOD  ST, MUSKOGEE , OK","OK",3,8,2005,-95.3604483,35.7323608
"MUSKOGEE ","  827 YORK S ST 9, MUSKOGEE , OK","OK",3,11,2005,-95.341011,35.730086
"MUSKOGEE ","  712 DAYTON  ST, MUSKOGEE , OK","OK",4,19,2005,-95.3583653,35.7481999
"MUSKOGEE ","  214 GENEVA  ST, MUSKOGEE , OK","OK",10,4,2005,-95.3689454,35.7405052
"MUSKOGEE ","  321 3RD S ST, MUSKOGEE , OK","OK",10,14,2005,-95.3733317,35.7457614
"MUSKOGEE ","  1508 CHERRY  ST, MUSKOGEE , OK","OK",1,4,2006,-95.351541,35.7608528
"MUSKOGEE ","  4027 OKLAHOMA, MUSKOGEE , OK","OK",1,17,2006,-95.4120251,35.7567792
"MUSKOGEE ","  1510 BOSTON W ST, MUSKOGEE , OK","OK",8,3,2006,-95.38718,35.7531196
"MUSKOGEE ","  3231 CHEROKEE S ST 17, MUSKOGEE , OK","OK",9,12,2006,-95.3759665,35.7197962
"MUSKOGEE ","  300 40TH N ST 411, MUSKOGEE , OK","OK",2,19,2008,-95.4115855,35.7568342
"MUSKOGEE ","  820 MISSOURI, MUSKOGEE , OK","OK",2,9,2009,-95.3552552,35.7358975
"MUSKOGEE ","  1516 DENVER W, MUSKOGEE , OK","OK",4,14,2009,-95.388751,35.7513947
"MUSKOGEE ","  2129 FREDONIA, MUSKOGEE , OK","OK",5,6,2009,-95.3435429,35.7466209
"MUSKOGEE ","  910 OSAGE  ST, MUSKOGEE , OK","OK",6,10,2009,-95.3505238,35.734569
"MUSKOGEE ","2821 WEST 39TH STREET  , MUSKOGEE , OK","OK",6,12,2009,-95.3993855,35.7021628
"MUSKOGEE ","  1814 FOX  LN, MUSKOGEE , OK","OK",6,28,2009,-95.3471063,35.6930147
"MUSKOGEE ","  1000 23RD S, MUSKOGEE , OK","OK",9,21,2009,-95.3927367,35.7438192
"MUSKOGEE ","4941 EAST 103RD ST S STREET  , MUSKOGEE , OK","OK",9,23,2009,-95.2922876,35.6098048
"MUSKOGEE ","2110 WEST BROADWAY STREET  , MUSKOGEE , OK","OK",10,7,2009,-95.391436,35.7560858
"MUSKOGEE ","2120  HAYES STREET  , MUSKOGEE , OK","OK",10,11,2009,-95.3436024,35.7500648
